 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
615,Image_14482-1.jpg (red),10.675,12.952,0.800,5.314,538,656,141.340,3.227,1.850,0.540,0.861
616,Image_14482-1.jpg (red),23.932,21.552,0.647,8.554,685,656,140.906,4.981,1.904,0.525,0.806
617,Image_14482-1.jpg (red),11.880,13.681,0.798,4.997,729,663,41.634,3.320,1.335,0.749,0.914
618,Image_14482-1.jpg (red),23.932,24.184,0.514,8.544,899,655,119.055,4.104,2.097,0.477,0.845
619,Image_14482-1.jpg (red),24.276,20.136,0.752,7.752,1092,657,105.524,4.639,1.678,0.596,0.852
620,Image_14482-1.jpg (red),20.661,20.035,0.647,8.544,502,676,60.945,3.999,2.467,0.405,0.845
621,Image_14482-1.jpg (red),27.376,26.004,0.509,8.822,1063,658,138.814,5.809,1.746,0.573,0.708
622,Image_14482-1.jpg (red),18.767,18.031,0.725,6.906,749,662,147.265,4.855,1.377,0.726,0.872
623,Image_14482-1.jpg (red),12.569,12.708,0.978,4.639,446,670,63.435,3.814,1.108,0.903,0.912
624,Image_14482-1.jpg (red),10.675,14.955,0.600,4.997,786,668,41.634,4.149,1.048,0.954,0.761
625,Image_14482-1.jpg (red),22.210,17.990,0.862,6.442,1146,667,14.931,5.281,1.239,0.807,0.878
626,Image_14482-1.jpg (red),11.880,13.781,0.786,5.249,639,661,108.435,3.467,1.497,0.668,0.836
627,Image_14482-1.jpg (red),25.826,24.729,0.531,8.822,702,662,138.814,5.156,1.946,0.514,0.802
628,Image_14482-1.jpg (red),119.144,62.796,0.380,21.831,769,713,81.254,9.997,2.445,0.409,0.680
629,Image_14482-1.jpg (red),29.442,23.598,0.664,8.664,881,661,106.699,5.613,1.846,0.542,0.826
630,Image_14482-1.jpg (red),15.840,16.959,0.692,5.897,857,665,140.711,4.639,1.281,0.781,0.773
631,Image_14482-1.jpg (red),18.767,16.514,0.865,6.495,1187,671,26.565,4.066,1.628,0.614,0.920
632,Image_14482-1.jpg (red),56.645,32.157,0.688,11.744,582,667,147.995,7.116,1.610,0.621,0.846
633,Image_14482-1.jpg (red),12.052,16.170,0.579,6.442,737,679,75.069,2.490,2.825,0.354,0.843
634,Image_14482-1.jpg (red),43.732,28.879,0.659,10.636,844,688,69.444,7.116,1.529,0.654,0.855
635,Image_14482-1.jpg (red),16.356,17.202,0.695,6.843,415,668,165.964,4.007,1.816,0.551,0.798
636,Image_14482-1.jpg (red),11.191,13.295,0.796,5.410,1126,672,32.471,3.155,1.859,0.538,0.878
637,Image_14482-1.jpg (red),39.428,25.257,0.777,8.976,1103,667,123.690,6.639,1.233,0.811,0.888
638,Image_14482-1.jpg (red),46.831,26.490,0.839,8.870,915,667,100.784,7.822,1.117,0.895,0.880
639,Image_14482-1.jpg (red),36.156,24.243,0.773,8.554,467,669,112.834,6.705,1.268,0.789,0.862
640,Image_14482-1.jpg (red),58.367,33.816,0.641,13.180,740,698,61.821,5.753,2.410,0.415,0.885
641,Image_14482-1.jpg (red),19.628,17.990,0.762,6.320,1131,674,156.801,4.486,1.367,0.731,0.835
642,Image_14482-1.jpg (red),53.029,35.862,0.518,12.379,525,670,129.560,7.884,1.841,0.543,0.799
643,Image_14482-1.jpg (red),79.372,39.483,0.640,14.961,983,678,160.560,7.680,2.055,0.487,0.861
644,Image_14482-1.jpg (red),22.038,21.997,0.572,9.793,1080,670,126.384,3.728,3.365,0.297,0.785
645,Image_14482-1.jpg (red),182.159,64.372,0.552,24.237,392,680,141.953,9.899,2.556,0.391,0.861
646,Image_14482-1.jpg (red),15.668,17.101,0.673,7.054,554,680,28.072,3.809,2.179,0.459,0.791
647,Image_14482-1.jpg (red),11.536,13.681,0.775,5.824,638,672,94.086,2.490,2.092,0.478,0.918
648,Image_14482-1.jpg (red),37.534,28.594,0.577,9.480,958,673,113.199,6.121,1.500,0.667,0.826
649,Image_14482-1.jpg (red),22.383,18.861,0.791,7.796,1179,690,64.799,4.199,2.020,0.495,0.912
650,Image_14482-1.jpg (red),102.443,44.278,0.657,15.081,677,693,172.093,11.103,1.478,0.676,0.855
651,Image_14482-1.jpg (red),19.111,18.031,0.739,6.691,830,689,60.255,4.825,1.515,0.660,0.851
652,Image_14482-1.jpg (red),13.774,16.757,0.616,7.054,863,675,118.072,3.422,2.188,0.457,0.812
653,Image_14482-1.jpg (red),30.303,24.771,0.621,8.350,645,676,116.565,5.938,1.492,0.670,0.834
654,Image_14482-1.jpg (red),47.003,28.393,0.733,10.788,664,700,67.380,6.680,1.752,0.571,0.879
655,Image_14482-1.jpg (red),71.108,41.688,0.514,13.793,782,708,74.291,9.945,1.437,0.696,0.767
656,Image_14482-1.jpg (red),39.600,27.563,0.655,9.471,1065,694,28.811,6.804,1.508,0.663,0.847
657,Image_14482-1.jpg (red),16.184,15.927,0.802,5.644,1024,682,162.897,4.025,1.440,0.694,0.866
658,Image_14482-1.jpg (red),54.062,35.820,0.529,13.187,512,680,102.724,6.892,2.140,0.467,0.799
659,Image_14482-1.jpg (red),42.527,29.323,0.622,10.955,1116,683,142.696,6.306,1.850,0.540,0.823
660,Image_14482-1.jpg (red),78.511,37.337,0.708,12.620,1191,710,80.538,10.138,1.179,0.848,0.825
661,Image_14482-1.jpg (red),26.515,27.320,0.446,10.307,799,685,139.899,4.631,2.656,0.377,0.751
662,Image_14482-1.jpg (red),11.708,13.538,0.803,5.132,905,682,104.036,3.674,1.572,0.636,0.834
663,Image_14482-1.jpg (red),27.548,21.552,0.745,7.981,1057,702,81.027,5.633,1.549,0.646,0.840
664,Image_14482-1.jpg (red),66.115,39.341,0.537,14.682,624,688,137.291,7.460,2.414,0.414,0.750
665,Image_14482-1.jpg (red),131.885,59.921,0.462,20.349,438,720,39.207,9.969,2.268,0.441,0.780
666,Image_14482-1.jpg (red),11.363,12.851,0.865,4.488,1103,689,146.310,3.734,1.094,0.914,0.874
667,Image_14482-1.jpg (red),39.600,24.729,0.814,9.062,1153,691,164.055,6.639,1.376,0.727,0.890
668,Image_14482-1.jpg (red),13.085,16.959,0.572,6.482,493,700,39.806,3.814,2.147,0.466,0.734
669,Image_14482-1.jpg (red),40.461,24.570,0.842,9.138,941,689,129.472,6.224,1.248,0.801,0.942
670,Image_14482-1.jpg (red),19.800,16.170,0.952,6.168,1029,688,132.274,4.564,1.191,0.840,0.954
671,Image_14482-1.jpg (red),10.503,12.122,0.898,5.065,433,699,55.008,2.934,1.810,0.553,0.904
672,Image_14482-1.jpg (red),12.913,13.538,0.885,5.567,988,701,63.435,3.521,1.669,0.599,0.904
673,Image_14482-1.jpg (red),68.181,35.702,0.672,13.509,880,692,132.510,8.219,1.413,0.708,0.857
674,Image_14482-1.jpg (red),32.885,23.313,0.760,8.463,1070,696,168.690,6.121,1.476,0.677,0.862
675,Image_14482-1.jpg (red),40.116,25.903,0.751,9.062,821,700,164.055,7.308,1.130,0.885,0.847
676,Image_14482-1.jpg (red),16.529,16.129,0.798,5.644,1012,698,162.897,4.536,1.206,0.830,0.817
677,Image_14482-1.jpg (red),36.845,29.122,0.546,10.860,871,694,96.582,5.552,2.106,0.475,0.771
678,Image_14482-1.jpg (red),64.737,32.316,0.779,11.394,843,706,169.509,9.085,1.076,0.929,0.856
679,Image_14482-1.jpg (red),38.222,29.122,0.566,11.211,482,697,141.009,6.794,1.667,0.600,0.822
680,Image_14482-1.jpg (red),31.508,21.795,0.833,8.753,963,710,31.430,5.525,1.517,0.659,0.901
681,Image_14482-1.jpg (red),34.435,24.344,0.730,9.678,1173,698,120.964,4.988,1.919,0.521,0.875
682,Image_14482-1.jpg (red),19.456,17.545,0.794,6.126,544,711,61.699,4.795,1.355,0.738,0.828
683,Image_14482-1.jpg (red),12.052,14.955,0.677,6.495,584,698,116.565,2.918,2.484,0.403,0.814
684,Image_14482-1.jpg (red),11.191,14.511,0.668,5.779,997,703,21.038,3.227,1.953,0.512,0.802
685,Image_14482-1.jpg (red),27.376,23.698,0.613,8.057,697,701,168.111,5.713,1.294,0.773,0.815
686,Image_14482-1.jpg (red),80.577,42.476,0.561,12.379,1128,717,13.570,10.770,1.083,0.923,0.837
687,Image_14482-1.jpg (red),11.708,13.295,0.832,5.314,1152,700,128.660,3.521,1.625,0.615,0.877
688,Image_14482-1.jpg (red),17.906,19.792,0.574,7.247,1060,718,76.759,4.149,1.955,0.512,0.768
689,Image_14482-1.jpg (red),10.330,11.535,0.976,4.087,1111,705,156.038,3.734,1.029,0.972,0.902
690,Image_14482-1.jpg (red),14.118,15.684,0.721,6.168,1122,702,109.654,3.320,1.934,0.517,0.854
691,Image_14482-1.jpg (red),14.635,17.302,0.614,7.423,533,703,116.565,3.587,2.413,0.414,0.787
692,Image_14482-1.jpg (red),20.144,18.861,0.712,7.927,691,704,132.879,3.983,2.187,0.457,0.863
693,Image_14482-1.jpg (red),18.250,18.861,0.645,7.353,715,720,73.610,4.149,2.019,0.495,0.800
694,Image_14482-1.jpg (red),17.390,16.715,0.782,7.139,752,703,125.538,3.521,2.253,0.444,0.886
695,Image_14482-1.jpg (red),10.847,14.368,0.660,5.984,798,704,146.310,3.452,2.125,0.471,0.750
696,Image_14482-1.jpg (red),24.449,21.511,0.664,8.753,682,706,121.430,4.108,2.356,0.424,0.816
697,Image_14482-1.jpg (red),14.979,15.441,0.789,6.334,985,719,58.392,3.897,1.737,0.576,0.883
698,Image_14482-1.jpg (red),52.341,28.837,0.791,10.915,1022,718,8.746,7.423,1.356,0.738,0.897
699,Image_14482-1.jpg (red),21.005,17.788,0.834,6.482,1069,707,140.194,4.883,1.315,0.760,0.887
700,Image_14482-1.jpg (red),57.678,39.441,0.466,11.288,927,730,53.973,8.802,1.253,0.798,0.843
701,Image_14482-1.jpg (red),105.198,45.310,0.644,16.140,1089,716,162.031,9.929,1.630,0.613,0.837
702,Image_14482-1.jpg (red),31.163,25.844,0.586,7.971,557,723,38.660,5.736,1.214,0.824,0.877
703,Image_14482-1.jpg (red),16.873,16.858,0.746,7.042,794,710,135.000,4.134,1.893,0.528,0.848
704,Image_14482-1.jpg (red),82.127,37.421,0.737,13.948,907,710,112.751,8.603,1.735,0.576,0.894
705,Image_14482-1.jpg (red),10.847,12.952,0.813,4.469,1007,710,111.801,3.814,1.249,0.801,0.813
706,Image_14482-1.jpg (red),76.101,34.403,0.808,11.559,591,737,68.962,9.389,1.157,0.864,0.909
707,Image_14482-1.jpg (red),10.330,13.052,0.762,5.582,737,712,138.013,2.934,2.093,0.478,0.833
708,Image_14482-1.jpg (red),33.057,21.754,0.878,8.014,963,726,21.251,5.868,1.190,0.840,0.899
709,Image_14482-1.jpg (red),56.645,34.320,0.604,13.381,836,715,119.745,6.154,2.534,0.395,0.828
710,Image_14482-1.jpg (red),49.758,29.038,0.742,9.993,657,728,175.236,7.629,1.142,0.876,0.872
711,Image_14482-1.jpg (red),16.184,17.990,0.628,7.054,725,716,151.928,4.335,1.760,0.568,0.797
712,Image_14482-1.jpg (red),31.163,32.115,0.380,14.193,1173,718,142.125,3.868,5.063,0.198,0.661
713,Image_14482-1.jpg (red),47.864,27.320,0.806,9.713,521,724,160.017,7.469,1.333,0.750,0.891
714,Image_14482-1.jpg (red),43.560,32.702,0.512,14.404,623,717,131.496,4.144,3.855,0.259,0.858
715,Image_14482-1.jpg (red),39.428,30.598,0.529,9.361,988,729,12.804,7.846,1.275,0.784,0.756
716,Image_14482-1.jpg (red),47.348,29.952,0.663,11.049,1064,720,145.713,6.861,1.758,0.569,0.838
717,Image_14482-1.jpg (red),30.647,21.837,0.808,8.792,810,740,70.710,4.564,1.941,0.515,0.937
718,Image_14482-1.jpg (red),20.144,16.858,0.891,5.984,881,732,56.310,4.979,1.107,0.904,0.911
719,Image_14482-1.jpg (red),22.555,20.236,0.692,7.515,1015,720,96.340,5.105,1.432,0.698,0.829
720,Image_14482-1.jpg (red),14.290,14.368,0.870,5.199,427,730,28.610,4.341,1.304,0.767,0.865
721,Image_14482-1.jpg (red),43.216,26.934,0.749,10.373,696,725,143.130,5.371,1.996,0.501,0.878
722,Image_14482-1.jpg (red),23.071,20.035,0.722,7.423,506,725,116.565,5.249,1.450,0.690,0.840
723,Image_14482-1.jpg (red),33.918,23.455,0.775,9.407,1141,728,138.576,5.058,1.906,0.525,0.916
724,Image_14482-1.jpg (red),11.536,12.608,0.912,4.488,1162,734,56.310,3.734,1.060,0.943,0.899
725,Image_14482-1.jpg (red),12.052,12.851,0.917,4.639,491,729,116.565,3.320,1.284,0.779,0.933
726,Image_14482-1.jpg (red),54.407,35.233,0.551,11.173,545,729,111.801,7.884,1.350,0.741,0.849
727,Image_14482-1.jpg (red),22.555,21.209,0.630,8.792,655,729,109.290,4.073,2.397,0.417,0.826
728,Image_14482-1.jpg (red),59.572,30.153,0.823,10.892,1029,754,72.255,7.401,1.457,0.686,0.920
729,Image_14482-1.jpg (red),19.972,19.549,0.657,7.651,1178,732,130.601,4.401,1.845,0.542,0.803
730,Image_14482-1.jpg (red),12.396,13.681,0.832,5.249,681,731,108.435,3.320,1.580,0.633,0.900
731,Image_14482-1.jpg (red),37.878,25.945,0.707,8.909,760,731,117.759,6.904,1.178,0.849,0.843
732,Image_14482-1.jpg (red),31.680,25.559,0.609,9.278,923,732,153.435,6.336,1.473,0.679,0.807
733,Image_14482-1.jpg (red),12.913,16.372,0.605,7.388,955,731,128.157,2.988,3.025,0.331,0.820
734,Image_14482-1.jpg (red),47.692,28.150,0.756,9.553,779,735,145.620,7.606,1.130,0.885,0.859
735,Image_14482-1.jpg (red),36.156,25.660,0.690,10.248,468,739,158.629,5.806,1.529,0.654,0.820
736,Image_14482-1.jpg (red),28.064,24.042,0.610,9.624,722,739,172.569,4.855,2.079,0.481,0.847
737,Image_14482-1.jpg (red),30.647,22.868,0.736,8.057,875,733,101.889,6.224,1.308,0.765,0.822
738,Image_14482-1.jpg (red),56.129,31.285,0.721,12.337,1057,735,109.654,6.976,1.735,0.576,0.894
739,Image_14482-1.jpg (red),12.224,15.340,0.653,6.042,1071,740,15.945,2.905,2.317,0.432,0.821
740,Image_14482-1.jpg (red),21.005,18.031,0.812,6.805,437,737,127.569,4.816,1.607,0.622,0.884
741,Image_14482-1.jpg (red),19.628,16.573,0.898,5.941,981,737,102.095,4.694,1.099,0.910,0.891
742,Image_14482-1.jpg (red),27.203,21.309,0.753,8.152,1096,739,165.256,5.641,1.584,0.631,0.852
743,Image_14482-1.jpg (red),16.012,15.056,0.888,5.314,898,750,51.340,4.401,1.152,0.868,0.865
744,Image_14482-1.jpg (red),18.423,18.476,0.678,7.054,1175,738,118.072,4.603,1.560,0.641,0.826
745,Image_14482-1.jpg (red),10.158,11.677,0.936,4.469,817,741,158.199,2.905,1.379,0.725,0.944
746,Image_14482-1.jpg (red),43.732,31.327,0.560,10.096,1117,749,9.462,7.897,1.318,0.759,0.743
747,Image_14482-1.jpg (red),33.574,26.591,0.597,9.480,571,762,66.801,5.575,1.578,0.634,0.763
748,Image_14482-1.jpg (red),16.701,16.372,0.783,6.042,671,748,15.945,4.564,1.242,0.805,0.843
749,Image_14482-1.jpg (red),45.626,27.806,0.742,10.027,803,763,65.556,7.468,1.447,0.691,0.858
750,Image_14482-1.jpg (red),16.529,16.271,0.785,5.764,1192,743,149.744,4.931,1.073,0.932,0.846
751,Image_14482-1.jpg (red),26.687,20.722,0.781,7.617,846,753,29.358,5.560,1.404,0.712,0.868
752,Image_14482-1.jpg (red),32.541,24.344,0.690,8.554,969,742,104.036,6.376,1.294,0.773,0.849
753,Image_14482-1.jpg (red),21.005,21.108,0.592,6.805,1070,753,37.569,5.394,1.294,0.773,0.803
754,Image_14482-1.jpg (red),13.257,15.441,0.699,5.984,908,743,123.690,3.544,1.769,0.565,0.819
755,Image_14482-1.jpg (red),45.626,26.104,0.841,9.480,496,744,113.199,6.162,1.547,0.646,0.906
756,Image_14482-1.jpg (red),57.850,37.865,0.507,13.737,943,744,115.017,7.360,1.762,0.568,0.741
757,Image_14482-1.jpg (red),19.972,20.278,0.610,7.247,1143,750,13.241,4.564,1.571,0.637,0.811
758,Image_14482-1.jpg (red),14.635,15.643,0.752,5.536,697,745,102.995,4.438,1.148,0.871,0.794
759,Image_14482-1.jpg (red),11.536,12.608,0.912,4.639,613,749,153.435,3.724,1.180,0.847,0.899
760,Image_14482-1.jpg (red),19.800,21.896,0.519,6.956,706,746,107.354,5.196,1.466,0.682,0.772
761,Image_14482-1.jpg (red),53.029,29.122,0.786,10.708,640,765,35.538,7.573,1.255,0.797,0.899
762,Image_14482-1.jpg (red),47.175,37.580,0.420,13.121,665,765,34.695,8.333,1.564,0.639,0.636
763,Image_14482-1.jpg (red),15.496,18.719,0.556,8.236,583,763,49.086,3.227,3.370,0.297,0.773
764,Image_14482-1.jpg (red),100.377,43.750,0.659,16.701,808,773,26.565,7.618,2.381,0.420,0.869
765,Image_14482-1.jpg (red),53.029,36.365,0.504,12.434,1152,756,154.290,6.748,1.608,0.622,0.796
766,Image_14482-1.jpg (red),22.555,20.622,0.666,7.651,452,767,77.471,4.565,1.643,0.609,0.799
767,Image_14482-1.jpg (red),10.675,12.608,0.844,4.997,785,758,41.634,3.521,1.557,0.642,0.855
768,Image_14482-1.jpg (red),51.135,29.424,0.742,10.579,1103,751,101.310,8.200,1.106,0.904,0.853
769,Image_14482-1.jpg (red),64.221,31.872,0.794,11.416,516,771,19.093,7.916,1.288,0.776,0.892
770,Image_14482-1.jpg (red),38.567,25.660,0.736,8.909,590,766,27.759,6.260,1.458,0.686,0.857
771,Image_14482-1.jpg (red),25.654,22.139,0.658,8.268,866,771,72.474,5.394,1.498,0.667,0.810
772,Image_14482-1.jpg (red),38.050,26.834,0.664,9.213,442,754,97.765,7.154,1.234,0.810,0.839
773,Image_14482-1.jpg (red),26.859,21.309,0.743,8.554,620,755,129.094,4.398,2.100,0.476,0.884
774,Image_14482-1.jpg (red),38.222,26.247,0.697,10.398,750,755,118.610,5.575,1.972,0.507,0.860
775,Image_14482-1.jpg (red),21.694,19.993,0.682,7.480,686,756,123.690,4.842,1.734,0.577,0.832
776,Image_14482-1.jpg (red),10.675,12.608,0.844,5.314,912,756,128.660,3.155,1.761,0.568,0.899
777,Image_14482-1.jpg (red),55.440,28.938,0.832,10.248,892,781,68.629,7.535,1.293,0.774,0.896
778,Image_14482-1.jpg (red),22.383,19.347,0.751,7.927,1000,757,132.879,4.603,1.892,0.528,0.875
779,Image_14482-1.jpg (red),11.019,12.608,0.871,4.839,766,760,149.036,3.615,1.366,0.732,0.877
780,Image_14482-1.jpg (red),21.522,18.861,0.760,6.691,481,773,60.255,5.249,1.130,0.885,0.856
781,Image_14482-1.jpg (red),10.847,13.195,0.783,5.065,783,759,124.992,3.734,1.308,0.764,0.857
782,Image_14482-1.jpg (red),63.188,31.570,0.797,12.097,1134,759,120.964,7.912,1.532,0.653,0.894
783,Image_14482-1.jpg (red),30.303,21.997,0.787,8.152,1180,769,14.744,5.750,1.360,0.735,0.830
784,Image_14482-1.jpg (red),28.581,21.250,0.795,7.651,548,772,40.601,5.751,1.098,0.910,0.897
785,Image_14482-1.jpg (red),24.621,20.722,0.720,6.561,711,772,18.435,5.975,1.012,0.988,0.851
786,Image_14482-1.jpg (red),14.979,16.514,0.690,6.442,464,762,104.931,3.734,1.643,0.609,0.825
787,Image_14482-1.jpg (red),24.104,19.063,0.834,7.054,963,763,151.928,4.988,1.341,0.746,0.859
788,Image_14482-1.jpg (red),13.602,13.538,0.933,5.199,1085,762,118.610,4.082,1.274,0.785,0.893
789,Image_14482-1.jpg (red),30.647,21.896,0.803,8.152,842,771,14.744,6.099,1.321,0.757,0.877
790,Image_14482-1.jpg (red),119.316,45.150,0.736,15.597,1040,764,118.610,10.933,1.357,0.737,0.897
791,Image_14482-1.jpg (red),21.177,20.136,0.656,6.704,700,765,111.801,5.289,1.156,0.865,0.815
792,Image_14482-1.jpg (red),31.508,28.736,0.479,8.402,1117,767,122.905,7.423,1.101,0.908,0.764
793,Image_14482-1.jpg (red),26.515,22.625,0.651,8.268,767,786,72.474,5.394,1.715,0.583,0.808
794,Image_14482-1.jpg (red),14.463,16.129,0.699,5.314,677,779,38.660,4.401,1.074,0.931,0.785
795,Image_14482-1.jpg (red),52.513,31.570,0.662,11.626,728,771,145.176,6.464,1.823,0.548,0.836
796,Image_14482-1.jpg (red),102.099,44.035,0.662,14.995,483,784,14.421,11.754,1.298,0.771,0.835
797,Image_14482-1.jpg (red),73.862,34.018,0.802,12.640,642,785,23.199,8.631,1.489,0.671,0.892
798,Image_14482-1.jpg (red),44.076,30.983,0.577,12.062,872,769,93.945,5.505,2.446,0.409,0.808
799,Image_14482-1.jpg (red),12.396,13.538,0.850,5.132,993,769,104.036,3.734,1.337,0.748,0.847
800,Image_14482-1.jpg (red),13.430,15.542,0.699,6.224,608,782,53.130,3.629,1.960,0.510,0.830
801,Image_14482-1.jpg (red),60.261,35.660,0.595,14.193,919,770,105.255,5.867,2.573,0.389,0.859
802,Image_14482-1.jpg (red),17.390,16.170,0.836,6.320,1064,772,156.801,3.734,1.617,0.619,0.918
803,Image_14482-1.jpg (red),11.880,16.028,0.581,5.249,779,784,71.565,4.082,1.269,0.788,0.754
804,Image_14482-1.jpg (red),35.640,23.170,0.834,8.724,1005,776,154.654,5.816,1.359,0.736,0.879
805,Image_14482-1.jpg (red),24.276,20.622,0.717,7.423,1089,775,153.435,4.979,1.489,0.672,0.876
806,Image_14482-1.jpg (red),19.628,20.278,0.600,7.247,707,778,156.371,4.005,1.899,0.527,0.794
807,Image_14482-1.jpg (red),13.602,13.681,0.913,5.199,936,776,118.610,3.734,1.279,0.782,0.924
808,Image_14482-1.jpg (red),37.017,26.389,0.668,10.892,1186,776,130.365,5.281,2.234,0.448,0.858
809,Image_14482-1.jpg (red),38.050,34.931,0.392,14.193,526,778,105.255,4.979,3.520,0.284,0.714
810,Image_14482-1.jpg (red),42.182,25.660,0.805,9.471,961,781,151.189,6.441,1.430,0.699,0.891
811,Image_14482-1.jpg (red),44.421,29.466,0.643,11.326,806,779,98.427,6.200,1.774,0.564,0.831
812,Image_14482-1.jpg (red),28.409,21.552,0.769,7.752,546,798,74.476,5.938,1.209,0.827,0.846
813,Image_14482-1.jpg (red),10.330,12.608,0.817,4.488,597,780,123.690,3.734,1.052,0.951,0.845
814,Image_14482-1.jpg (red),24.793,20.479,0.743,6.906,670,792,32.735,5.751,1.107,0.903,0.840
815,Image_14482-1.jpg (red),15.323,14.469,0.920,5.567,691,781,116.565,3.814,1.321,0.757,0.894
816,Image_14482-1.jpg (red),18.423,21.209,0.515,6.868,832,785,154.983,4.401,1.449,0.690,0.778
817,Image_14482-1.jpg (red),43.904,27.563,0.726,9.713,943,804,70.017,7.355,1.251,0.800,0.873
818,Image_14482-1.jpg (red),15.840,15.542,0.824,6.495,462,785,153.435,3.814,1.621,0.617,0.898
819,Image_14482-1.jpg (red),20.833,24.000,0.454,9.678,781,784,120.964,3.706,3.548,0.282,0.712
820,Image_14482-1.jpg (red),30.303,34.403,0.322,12.816,635,784,119.055,6.206,2.777,0.360,0.571
821,Image_14482-1.jpg (red),21.005,17.931,0.821,6.561,1112,799,71.565,4.149,1.427,0.701,0.931
822,Image_14482-1.jpg (red),22.555,21.209,0.630,7.752,481,785,105.524,4.564,1.815,0.551,0.848
823,Image_14482-1.jpg (red),29.269,21.552,0.792,7.617,995,785,119.358,5.639,1.287,0.777,0.861
824,Image_14482-1.jpg (red),10.847,12.163,0.921,4.488,1097,791,33.690,3.320,1.035,0.966,0.947
825,Image_14482-1.jpg (red),25.998,24.143,0.561,8.152,592,805,75.256,5.301,1.530,0.653,0.816
826,Image_14482-1.jpg (red),30.647,23.111,0.721,8.236,851,789,130.914,5.938,1.339,0.747,0.842
827,Image_14482-1.jpg (red),19.628,17.788,0.779,6.126,556,790,118.301,4.979,1.112,0.899,0.854
828,Image_14482-1.jpg (red),20.833,18.031,0.805,7.617,892,799,29.358,4.056,2.019,0.495,0.917
829,Image_14482-1.jpg (red),18.250,18.518,0.669,7.480,1123,789,123.690,3.897,1.929,0.518,0.883
830,Image_14482-1.jpg (red),53.890,36.507,0.508,11.947,1144,789,110.323,6.739,1.687,0.593,0.841
831,Image_14482-1.jpg (red),18.595,17.788,0.738,7.066,827,790,130.236,4.293,1.785,0.560,0.854
832,Image_14482-1.jpg (red),13.257,15.886,0.660,6.334,1089,805,58.392,3.227,2.359,0.424,0.794
833,Image_14482-1.jpg (red),18.595,23.011,0.441,8.909,651,803,27.759,4.201,2.417,0.414,0.667
834,Image_14482-1.jpg (red),14.635,16.715,0.658,7.480,817,794,123.690,3.227,2.726,0.367,0.837
835,Image_14482-1.jpg (red),12.396,13.195,0.895,5.065,761,795,124.992,4.007,1.288,0.777,0.900
836,Image_14482-1.jpg (red),25.654,20.278,0.784,7.258,904,800,149.036,5.394,1.315,0.760,0.864
837,Image_14482-1.jpg (red),30.475,22.868,0.732,7.971,612,799,141.340,6.224,1.318,0.759,0.876
838,Image_14482-1.jpg (red),24.104,23.941,0.528,8.184,728,797,149.534,4.795,1.854,0.539,0.749
839,Image_14482-1.jpg (red),119.488,45.125,0.737,15.904,968,796,97.496,10.107,1.337,0.748,0.898
840,Image_14482-1.jpg (red),22.383,21.309,0.619,6.561,1042,796,108.435,5.394,1.256,0.796,0.861
841,Image_14482-1.jpg (red),29.269,21.997,0.760,7.873,871,811,18.435,5.686,1.252,0.799,0.823
842,Image_14482-1.jpg (red),51.480,27.764,0.839,10.104,1065,813,19.179,7.443,1.286,0.777,0.895
843,Image_14482-1.jpg (red),53.202,32.014,0.652,11.326,584,806,171.573,8.013,1.437,0.696,0.804
844,Image_14482-1.jpg (red),22.899,23.900,0.504,10.045,676,801,128.290,3.990,3.130,0.319,0.743
845,Image_14482-1.jpg (red),14.290,16.129,0.690,7.042,1119,802,135.000,3.195,2.362,0.423,0.874
846,Image_14482-1.jpg (red),10.158,13.052,0.749,5.644,836,804,143.973,2.905,2.149,0.465,0.819
847,Image_14482-1.jpg (red),14.807,16.028,0.724,6.691,1089,817,60.255,3.623,2.056,0.486,0.851
848,Image_14482-1.jpg (red),27.548,22.625,0.676,7.341,661,819,47.291,6.166,1.257,0.796,0.821
849,Image_14482-1.jpg (red),14.290,14.997,0.798,5.941,771,817,65.225,3.320,1.701,0.588,0.917
850,Image_14482-1.jpg (red),19.283,15.684,0.985,5.567,896,816,63.435,4.564,1.068,0.936,0.949
851,Image_14482-1.jpg (red),129.302,68.362,0.348,16.535,927,843,72.474,12.433,1.189,0.841,0.811
852,Image_14482-1.jpg (red),39.083,30.598,0.525,10.036,567,805,97.125,6.680,1.459,0.685,0.824
853,Image_14482-1.jpg (red),120.349,53.365,0.531,14.845,1005,805,116.565,12.365,1.061,0.943,0.854
854,Image_14482-1.jpg (red),27.720,23.900,0.610,7.353,484,823,73.610,6.319,1.152,0.868,0.780
855,Image_14482-1.jpg (red),12.913,14.268,0.797,5.764,1135,807,120.256,3.320,1.750,0.571,0.920
856,Image_14482-1.jpg (red),21.349,17.302,0.896,6.168,807,808,109.654,4.988,1.147,0.872,0.899
857,Image_14482-1.jpg (red),11.708,12.163,0.994,4.488,748,810,146.310,3.320,1.122,0.891,0.971
858,Image_14482-1.jpg (red),12.913,14.469,0.775,5.132,546,814,165.964,4.028,1.246,0.803,0.781
859,Image_14482-1.jpg (red),32.541,28.636,0.499,10.307,835,826,40.101,6.155,1.591,0.628,0.709
860,Image_14482-1.jpg (red),100.033,44.848,0.625,15.144,527,847,80.538,11.203,1.137,0.879,0.831
861,Image_14482-1.jpg (red),17.045,16.372,0.799,6.561,909,811,124.695,4.066,1.614,0.619,0.868
