 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,Image_14119-3.tif,18.835,19.495,0.623,7.992,345,8,158.749,3.89,2.226,0.449,0.806
2,Image_14119-3.tif,25.17,21.493,0.685,8.379,367,8,110.225,4.996,1.74,0.575,0.821
3,Image_14119-3.tif,21.574,21.735,0.574,8.276,521,11,143.13,4.32,2.069,0.483,0.773
4,Image_14119-3.tif,31.848,25.974,0.593,8.161,462,12,149.534,6.134,1.211,0.825,0.863
5,Image_14119-3.tif,19.348,19.737,0.624,7.607,429,10,112.38,4.071,1.768,0.565,0.813
6,Image_14119-3.tif,19.006,18.525,0.696,7.119,294,19,125.538,3.854,2.025,0.494,0.807
7,Image_14119-3.tif,19.862,17.397,0.825,6.543,325,35,71.565,4.552,1.304,0.767,0.889
8,Image_14119-3.tif,11.986,15.156,0.656,6.025,451,29,15.945,3.111,2.246,0.445,0.782
9,Image_14119-3.tif,34.93,26.216,0.639,8.768,268,35,19.29,5.793,1.454,0.688,0.843
10,Image_14119-3.tif,27.225,27.83,0.442,9.075,517,25,133.152,5.987,1.787,0.56,0.718
11,Image_14119-3.tif,32.875,23.733,0.733,9.075,553,24,114.228,6.279,1.525,0.656,0.842
12,Image_14119-3.tif,10.958,13.743,0.729,5.395,430,28,122.471,3.444,1.571,0.637,0.837
13,Image_14119-3.tif,255.467,86.823,0.426,25.498,400,34,131.711,15.086,1.556,0.642,0.844
14,Image_14119-3.tif,50.511,30.898,0.665,10.759,242,30,112.62,8.075,1.377,0.726,0.842
15,Image_14119-3.tif,51.539,32.653,0.607,12.177,456,30,99.782,6.477,1.832,0.546,0.802
16,Image_14119-3.tif,24.828,27.386,0.416,11.142,366,31,105.068,3.402,3.941,0.254,0.763
17,Image_14119-3.tif,16.78,15.541,0.873,6.151,352,39,109.654,3.31,1.785,0.56,0.942
18,Image_14119-3.tif,16.78,16.912,0.737,6.464,535,39,140.194,4.132,1.605,0.623,0.834
19,Image_14119-3.tif,18.663,17.154,0.797,6.787,268,42,127.569,4.58,1.474,0.678,0.876
20,Image_14119-3.tif,36.642,29.686,0.523,9.253,307,48,169.695,7.034,1.208,0.828,0.773
21,Image_14119-3.tif,26.026,20.222,0.8,7.367,480,45,128.157,5.852,1.296,0.772,0.866
22,Image_14119-3.tif,20.033,17.296,0.842,6.316,552,44,121.608,4.552,1.279,0.782,0.911
23,Image_14119-3.tif,33.56,24.017,0.731,8.729,331,63,58.57,5.793,1.345,0.744,0.883
24,Image_14119-3.tif,14.725,16.811,0.655,6.477,437,47,116.565,4.215,1.598,0.626,0.789
25,Image_14119-3.tif,17.979,19.595,0.588,7.697,202,53,143.746,3.901,2.36,0.424,0.745
26,Image_14119-3.tif,22.944,19.252,0.778,7.46,631,55,160.56,4.626,1.644,0.608,0.879
27,Image_14119-3.tif,67.976,39.717,0.542,13.755,278,63,164.291,9.103,1.638,0.611,0.772
28,Image_14119-3.tif,10.445,12.331,0.863,4.718,541,58,164.745,3.265,1.576,0.635,0.865
29,Image_14119-3.tif,15.924,18.91,0.56,7.697,179,58,143.746,3.331,2.462,0.406,0.802
30,Image_14119-3.tif,17.636,20.908,0.507,8.913,351,58,111.801,2.776,3.737,0.268,0.798
31,Image_14119-3.tif,49.826,33.865,0.546,10.017,363,62,141.71,8.276,1.162,0.861,0.817
32,Image_14119-3.tif,25.341,23.148,0.594,8.276,478,59,126.87,6.331,1.213,0.825,0.779
33,Image_14119-3.tif,18.663,18.91,0.656,7.607,514,61,157.62,4.138,1.969,0.508,0.852
34,Image_14119-3.tif,26.369,25.246,0.52,9.436,577,60,142.125,4.297,2.409,0.415,0.776
35,Image_14119-3.tif,22.944,19.052,0.794,7.034,388,63,151.928,5.379,1.238,0.808,0.867
36,Image_14119-3.tif,44.861,30.354,0.612,11.142,246,61,121.329,7.539,1.223,0.818,0.819
37,Image_14119-3.tif,22.43,20.807,0.651,7.607,556,73,22.38,4.898,1.851,0.54,0.826
38,Image_14119-3.tif,18.835,15.984,0.926,5.968,224,63,123.69,4.552,1.191,0.839,0.913
39,Image_14119-3.tif,17.807,19.637,0.58,7.63,442,80,77.471,3.31,2.474,0.404,0.86
40,Image_14119-3.tif,12.842,14.813,0.735,5.395,325,75,57.529,4.138,1.167,0.857,0.815
41,Image_14119-3.tif,18.321,16.711,0.824,6.151,544,64,137.726,4.552,1.16,0.862,0.903
42,Image_14119-3.tif,36.471,27.386,0.611,9.188,634,82,54.162,7.226,1.257,0.795,0.811
43,Image_14119-3.tif,14.897,16.912,0.655,7.047,509,71,139.764,3.701,2.074,0.482,0.833
44,Image_14119-3.tif,24.656,20.707,0.723,7.607,593,81,22.38,4.966,1.541,0.649,0.835
45,Image_14119-3.tif,60.785,33.564,0.678,11.682,168,99,67.068,7.342,1.546,0.647,0.861
46,Image_14119-3.tif,28.937,22.362,0.727,8.531,120,78,165.964,4.682,1.951,0.513,0.889
47,Image_14119-3.tif,31.848,23.633,0.717,8.214,385,87,40.914,5.496,1.492,0.67,0.867
48,Image_14119-3.tif,12.671,19.737,0.409,6.672,501,74,150.255,4.361,1.541,0.649,0.692
49,Image_14119-3.tif,11.986,13.501,0.826,5.034,621,80,170.538,3.571,1.414,0.707,0.864
50,Image_14119-3.tif,12.499,14.713,0.726,5.299,332,85,51.34,3.724,1.323,0.756,0.885
51,Image_14119-3.tif,23.971,19.938,0.758,6.936,568,75,107.354,4.825,1.473,0.679,0.848
52,Image_14119-3.tif,12.671,14.086,0.802,5,279,85,24.444,4.441,1.15,0.87,0.818
53,Image_14119-3.tif,12.328,14.128,0.776,5.395,108,79,147.529,3.31,1.453,0.688,0.889
54,Image_14119-3.tif,13.356,18.124,0.511,7.73,217,80,164.476,2.984,3.405,0.294,0.772
55,Image_14119-3.tif,23.971,22.362,0.602,8.885,523,83,117.759,3.613,2.633,0.38,0.87
56,Image_14119-3.tif,46.573,34.751,0.485,13.325,421,84,115.769,6.291,1.822,0.549,0.752
57,Image_14119-3.tif,67.291,38.789,0.562,15.181,511,84,107.447,5.756,2.904,0.344,0.875
58,Image_14119-3.tif,20.204,20.18,0.623,6.685,340,94,21.801,4.707,1.366,0.732,0.805
59,Image_14119-3.tif,13.184,14.772,0.759,5.968,275,86,123.69,3.219,1.843,0.543,0.856
60,Image_14119-3.tif,30.649,21.794,0.811,7.959,311,86,98.973,5.916,1.198,0.835,0.871
61,Image_14119-3.tif,70.031,35.077,0.715,11.66,111,112,62.526,9.421,1.26,0.794,0.858
62,Image_14119-3.tif,14.897,17.054,0.644,7.227,198,89,166.759,3.294,2.765,0.362,0.817
63,Image_14119-3.tif,20.889,20.707,0.612,8.44,239,107,78.69,3.31,2.774,0.36,0.856
64,Image_14119-3.tif,10.273,12.815,0.786,4.843,636,95,19.983,3.31,1.658,0.603,0.845
65,Image_14119-3.tif,18.492,16.77,0.826,6.477,188,90,116.565,4.041,1.691,0.591,0.882
66,Image_14119-3.tif,22.773,19.01,0.792,6.543,399,92,124.695,5.039,1.236,0.809,0.855
67,Image_14119-3.tif,20.204,19.637,0.658,7.46,221,103,33.69,4.711,1.732,0.577,0.831
68,Image_14119-3.tif,52.908,36.808,0.491,12.064,560,99,157.834,7.607,1.77,0.565,0.784
69,Image_14119-3.tif,10.445,13.543,0.716,5.395,466,101,32.471,2.897,2.137,0.468,0.859
70,Image_14119-3.tif,43.32,31.098,0.563,12.4,627,94,115.71,5.716,2.727,0.367,0.793
71,Image_14119-3.tif,66.264,38.346,0.566,12.05,653,94,105.945,8.883,1.454,0.688,0.792
72,Image_14119-3.tif,198.963,75.622,0.437,21.361,464,106,148.465,15.934,1.346,0.743,0.888
73,Image_14119-3.tif,63.695,37.477,0.57,13.51,590,99,152.65,8.276,1.547,0.646,0.815
74,Image_14119-3.tif,16.78,16.226,0.801,5.567,381,96,138.013,4.874,1.168,0.856,0.867
75,Image_14119-3.tif,58.559,31.666,0.734,11.445,669,97,139.399,7.814,1.464,0.683,0.899
76,Image_14119-3.tif,14.04,19.495,0.464,6.849,181,99,115.017,3.921,2.116,0.473,0.739
77,Image_14119-3.tif,260.946,72.294,0.627,25.282,302,114,158.895,15.724,1.419,0.705,0.893
78,Image_14119-3.tif,11.814,14.813,0.677,4.983,448,100,131.634,3.724,1.246,0.802,0.841
79,Image_14119-3.tif,11.643,14.228,0.723,5.185,367,103,151.39,3.713,1.377,0.726,0.834
80,Image_14119-3.tif,11.13,12.916,0.838,4.626,133,102,116.565,4.017,1.039,0.963,0.867
81,Image_14119-3.tif,31.848,27.67,0.523,10.008,249,116,29.745,4.614,2.485,0.402,0.793
82,Image_14119-3.tif,17.807,17.296,0.748,6.316,227,109,148.392,4.552,1.307,0.765,0.839
83,Image_14119-3.tif,25.341,20.766,0.738,8.161,289,107,120.466,4.883,1.763,0.567,0.853
84,Image_14119-3.tif,20.718,19.737,0.668,7.332,207,118,16.39,4.241,1.652,0.605,0.823
85,Image_14119-3.tif,11.13,13.259,0.796,4.626,568,112,169.695,3.724,1.136,0.88,0.85
86,Image_14119-3.tif,25.855,22.462,0.644,8.952,449,111,123.69,4.175,2.264,0.442,0.839
87,Image_14119-3.tif,64.723,34.935,0.666,13.959,111,113,168.024,6.894,2.11,0.474,0.893
88,Image_14119-3.tif,13.698,14.228,0.85,5.379,273,124,67.38,3.412,1.619,0.618,0.894
89,Image_14119-3.tif,59.757,34.45,0.633,11.594,547,116,145.176,7.602,1.453,0.688,0.817
90,Image_14119-3.tif,30.478,24.118,0.658,8.729,620,113,121.43,4.737,1.958,0.511,0.858
91,Image_14119-3.tif,21.403,18.709,0.768,7.227,661,113,156.371,4.126,1.787,0.559,0.903
92,Image_14119-3.tif,41.436,31.341,0.53,10.237,402,113,104.036,5.882,1.724,0.58,0.848
93,Image_14119-3.tif,21.917,22.078,0.565,6.33,182,121,168.69,5.624,1.176,0.851,0.795
94,Image_14119-3.tif,30.992,23.048,0.733,8.44,426,121,168.69,5.018,1.659,0.603,0.883
95,Image_14119-3.tif,16.951,17.255,0.715,6.685,152,119,111.801,4.26,1.554,0.643,0.811
96,Image_14119-3.tif,55.819,37.234,0.506,14.453,651,121,103.241,6.137,2.853,0.351,0.793
97,Image_14119-3.tif,23.115,19.938,0.731,6.424,257,131,165.069,5.793,1.126,0.888,0.831
98,Image_14119-3.tif,16.438,17.154,0.702,6.672,308,127,150.255,4.256,1.847,0.542,0.821
99,Image_14119-3.tif,13.356,15.357,0.712,5.234,205,125,108.435,4.33,1.205,0.83,0.825
100,Image_14119-3.tif,16.095,17.054,0.695,5.881,458,139,50.711,4.504,1.289,0.776,0.821
101,Image_14119-3.tif,15.068,15.399,0.799,5.968,671,127,146.31,3.878,1.675,0.597,0.863
102,Image_14119-3.tif,40.58,30.112,0.562,10.759,410,152,67.38,7.034,1.541,0.649,0.819
103,Image_14119-3.tif,11.814,13.259,0.845,5.185,472,128,118.61,3.724,1.444,0.692,0.868
104,Image_14119-3.tif,24.314,22.019,0.63,9.253,103,136,10.305,3.368,3.074,0.325,0.874
105,Image_14119-3.tif,14.212,15.499,0.743,5.443,373,129,98.746,4.187,1.29,0.775,0.818
106,Image_14119-3.tif,18.492,16.569,0.846,5.749,380,130,120.256,4.966,1.03,0.971,0.878
107,Image_14119-3.tif,16.095,18.082,0.619,6.849,533,130,115.017,4.096,1.904,0.525,0.836
108,Image_14119-3.tif,12.842,14.772,0.74,5.881,545,130,129.289,3.219,1.993,0.502,0.833
109,Image_14119-3.tif,10.958,13.401,0.767,4.826,609,140,59.036,3.31,1.164,0.859,0.889
110,Image_14119-3.tif,17.979,19.01,0.625,6.787,633,145,52.431,4.982,1.325,0.755,0.784
111,Image_14119-3.tif,38.868,26.116,0.716,9.188,511,134,144.162,6.714,1.136,0.88,0.87
112,Image_14119-3.tif,11.13,14.086,0.705,4.983,574,134,138.366,3.765,1.192,0.839,0.798
113,Image_14119-3.tif,10.787,12.916,0.813,4.843,235,133,109.983,3.423,1.552,0.644,0.84
114,Image_14119-3.tif,16.095,16.953,0.704,6.316,684,133,148.392,3.31,1.792,0.558,0.883
115,Image_14119-3.tif,10.102,13.401,0.707,5.567,273,134,131.987,3.443,1.71,0.585,0.803
116,Image_14119-3.tif,39.895,27.771,0.65,11.362,583,150,33.111,5.018,2.314,0.432,0.891
117,Image_14119-3.tif,40.58,26.559,0.723,9.695,175,154,39.806,6.416,1.699,0.589,0.846
118,Image_14119-3.tif,16.951,18.124,0.649,7.227,303,139,156.371,3.428,2.431,0.411,0.85
119,Image_14119-3.tif,29.964,26.559,0.534,7.949,615,141,141.34,6.078,1.184,0.845,0.818
120,Image_14119-3.tif,17.122,19.252,0.58,7.596,263,140,119.358,4.132,2.078,0.481,0.746
121,Image_14119-3.tif,14.383,15.399,0.762,6.424,158,144,165.069,3.31,2.085,0.48,0.88
122,Image_14119-3.tif,11.986,13.3,0.851,5.234,211,143,161.565,2.897,1.663,0.601,0.921
123,Image_14119-3.tif,10.273,12.23,0.863,5.051,476,142,124.992,3.084,1.596,0.626,0.882
124,Image_14119-3.tif,58.045,33.924,0.634,12.666,239,145,141.633,7.22,1.894,0.528,0.823
125,Image_14119-3.tif,28.252,20.908,0.812,7.238,605,159,59.036,5.868,1.138,0.879,0.871
126,Image_14119-3.tif,24.656,22.22,0.628,8.214,374,145,130.914,4.256,2.11,0.474,0.804
127,Image_14119-3.tif,44.861,33.623,0.499,12.96,541,145,106.699,5.893,2.497,0.401,0.79
128,Image_14119-3.tif,13.356,16.427,0.622,6.11,285,146,118.301,3.704,1.513,0.661,0.78
129,Image_14119-3.tif,27.738,22.805,0.67,9.336,443,151,167.196,4.219,2.356,0.424,0.864
130,Image_14119-3.tif,15.924,15.357,0.848,5.852,560,147,98.13,4.361,1.299,0.77,0.861
131,Image_14119-3.tif,10.445,13.158,0.758,4.826,120,156,30.964,3.31,1.453,0.688,0.824
132,Image_14119-3.tif,13.013,16.469,0.603,6.207,528,148,126.87,4.096,1.711,0.584,0.784
133,Image_14119-3.tif,29.622,22.262,0.751,8.49,316,149,133.025,6.116,1.242,0.805,0.892
134,Image_14119-3.tif,19.862,19.495,0.657,6.207,81,162,53.13,5.379,1.19,0.84,0.811
135,Image_14119-3.tif,25.17,22.32,0.635,7.959,113,150,117.897,5.707,1.398,0.716,0.795
136,Image_14119-3.tif,39.21,26.985,0.677,10.55,331,163,25.56,4.966,1.968,0.508,0.872
137,Image_14119-3.tif,10.102,12.088,0.869,4.457,710,158,21.801,3.713,1.055,0.948,0.837
138,Image_14119-3.tif,17.465,21.493,0.475,6.151,660,154,137.726,4.682,1.399,0.715,0.816
139,Image_14119-3.tif,10.958,12.189,0.927,4.718,512,160,15.255,3.724,1.186,0.843,0.865
140,Image_14119-3.tif,73.455,35.52,0.732,13.472,426,155,100.62,7.771,1.639,0.61,0.899
141,Image_14119-3.tif,24.828,21.15,0.697,7.047,496,170,40.236,5.379,1.21,0.826,0.838
142,Image_14119-3.tif,11.301,14.571,0.669,5.749,623,155,120.256,3.613,1.874,0.533,0.776
143,Image_14119-3.tif,28.766,26.458,0.516,10.102,196,156,124.992,4.036,2.779,0.36,0.81
144,Image_14119-3.tif,15.924,15.399,0.844,5.881,351,169,50.711,4.264,1.347,0.742,0.873
145,Image_14119-3.tif,12.328,14.813,0.706,5.852,289,162,171.87,3.129,2.021,0.495,0.823
146,Image_14119-3.tif,195.196,66.802,0.55,19.802,434,191,26.03,15.669,1.174,0.852,0.879
147,Image_14119-3.tif,29.964,23.207,0.699,8.034,152,161,101.889,5.852,1.292,0.774,0.818
148,Image_14119-3.tif,46.059,33.297,0.522,9.965,638,173,175.236,8.019,1.059,0.944,0.794
149,Image_14119-3.tif,15.753,18.91,0.554,6.887,717,162,122.735,3.886,1.694,0.59,0.773
150,Image_14119-3.tif,95.886,41.071,0.714,13.78,64,167,131.348,10.396,1.331,0.751,0.858
151,Image_14119-3.tif,25.684,23.775,0.571,9.598,597,168,7.431,4.009,2.857,0.35,0.829
152,Image_14119-3.tif,100.851,46.864,0.577,16.323,314,164,149.534,9.517,1.6,0.625,0.873
153,Image_14119-3.tif,17.807,16.327,0.839,6.424,566,171,165.069,4.138,1.595,0.627,0.881
154,Image_14119-3.tif,14.383,14.128,0.906,5.051,105,179,55.008,4.138,1.07,0.935,0.923
155,Image_14119-3.tif,35.272,25.188,0.699,8.729,122,171,148.57,6.599,1.08,0.926,0.866
156,Image_14119-3.tif,12.328,17.739,0.492,6.887,183,183,57.265,3.571,2.783,0.359,0.676
157,Image_14119-3.tif,11.301,15.156,0.618,6.303,387,176,23.199,2.879,2.703,0.37,0.79
158,Image_14119-3.tif,69.86,36.105,0.673,12.448,666,197,68.552,8.953,1.318,0.759,0.846
159,Image_14119-3.tif,13.527,15.741,0.686,6.736,255,170,137.49,3.31,2.363,0.423,0.84
160,Image_14119-3.tif,16.78,20.464,0.504,7.238,614,172,149.036,4.138,2.241,0.446,0.76
161,Image_14119-3.tif,61.298,35.42,0.614,12.993,210,194,37.235,8.921,1.528,0.655,0.801
162,Image_14119-3.tif,41.094,28.498,0.636,11.041,294,177,167.005,4.966,2.288,0.437,0.871
163,Image_14119-3.tif,98.283,46.036,0.583,18.212,694,194,21.318,7.687,2.37,0.422,0.872
164,Image_14119-3.tif,60.442,39.031,0.499,12.954,388,202,63.435,8.161,1.475,0.678,0.828
165,Image_14119-3.tif,13.013,15.499,0.681,6.11,161,177,151.699,3.611,1.611,0.621,0.809
166,Image_14119-3.tif,22.259,20.506,0.665,7.63,281,177,130.601,4.707,1.605,0.623,0.839
167,Image_14119-3.tif,35.957,29.769,0.51,12.064,526,192,22.166,4.297,3.218,0.311,0.795
168,Image_14119-3.tif,41.094,27.286,0.694,8.952,91,199,56.31,7.034,1.15,0.87,0.85
169,Image_14119-3.tif,49.313,31.884,0.61,12.927,507,179,129.806,5.284,2.685,0.372,0.837
170,Image_14119-3.tif,40.923,27.812,0.665,11.362,740,180,169.509,4.138,2.64,0.379,0.95
171,Image_14119-3.tif,19.691,18.91,0.692,7.905,190,180,132.879,4.079,2.039,0.49,0.836
172,Image_14119-3.tif,23.971,19.294,0.809,7.227,352,182,156.371,4.552,1.631,0.613,0.9
173,Image_14119-3.tif,14.383,15.984,0.707,6.543,582,183,161.565,3.271,2.244,0.446,0.853
174,Image_14119-3.tif,33.046,23.834,0.731,9.253,627,192,10.305,4.966,1.878,0.532,0.869
175,Image_14119-3.tif,24.656,25.288,0.485,8.856,250,198,37.405,5.998,1.535,0.652,0.733
176,Image_14119-3.tif,10.273,14.671,0.6,6.151,321,187,160.346,2.81,2.734,0.366,0.764
177,Image_14119-3.tif,12.842,14.813,0.735,5.628,486,186,126.027,3.974,1.522,0.657,0.815
178,Image_14119-3.tif,20.718,19.879,0.659,7.119,152,200,54.462,5.444,1.316,0.76,0.807
179,Image_14119-3.tif,17.636,16.912,0.775,6.787,297,190,142.431,3.787,1.802,0.555,0.873
180,Image_14119-3.tif,41.436,27.428,0.692,10.017,539,207,51.71,6.673,1.284,0.779,0.86
181,Image_14119-3.tif,57.018,33.522,0.638,11.302,158,214,66.251,8.639,1.304,0.767,0.842
182,Image_14119-3.tif,22.088,20.624,0.653,7.807,336,193,147.995,3.813,2.25,0.444,0.835
183,Image_14119-3.tif,32.704,28.256,0.515,11.66,403,191,152.526,4.834,2.778,0.36,0.778
184,Image_14119-3.tif,58.045,33.681,0.643,12.219,672,197,151.699,6.732,1.877,0.533,0.814
185,Image_14119-3.tif,23.971,25.104,0.478,10.55,593,192,138.18,4.386,3.232,0.309,0.759
186,Image_14119-3.tif,40.238,25.773,0.761,9.445,71,195,151.189,5.903,1.497,0.668,0.899
187,Image_14119-3.tif,46.402,32.068,0.567,11.256,565,196,126.027,6.134,1.96,0.51,0.819
188,Image_14119-3.tif,10.616,13.986,0.682,6.11,184,194,151.699,2.591,2.767,0.361,0.844
189,Image_14119-3.tif,19.177,18.91,0.674,7.697,716,196,126.254,4.071,2.302,0.434,0.839
190,Image_14119-3.tif,10.787,13.058,0.795,5.628,730,204,36.027,2.879,2.037,0.491,0.9
191,Image_14119-3.tif,25.855,22.32,0.652,8.952,101,211,33.69,4.876,2.253,0.444,0.827
192,Image_14119-3.tif,14.725,15.399,0.78,6.025,94,203,15.945,3.724,1.807,0.553,0.896
193,Image_14119-3.tif,14.554,15.641,0.748,5.763,309,202,158.962,3.724,1.383,0.723,0.854
194,Image_14119-3.tif,24.143,21.05,0.685,8.034,615,200,145.491,4.842,1.461,0.685,0.849
195,Image_14119-3.tif,17.465,17.154,0.746,6.151,64,201,109.654,4.552,1.466,0.682,0.854
196,Image_14119-3.tif,17.807,18.124,0.681,6.887,229,216,57.265,4.552,1.394,0.717,0.842
197,Image_14119-3.tif,15.41,15.541,0.802,5.567,292,211,41.987,4.003,1.213,0.825,0.87
198,Image_14119-3.tif,24.999,22.019,0.648,8.531,657,215,39.094,4.676,1.911,0.523,0.851
199,Image_14119-3.tif,17.979,16.327,0.848,5.881,186,214,50.711,4.682,1.146,0.873,0.882
200,Image_14119-3.tif,55.134,34.066,0.597,13.357,414,216,16.189,6.107,2.439,0.41,0.854
201,Image_14119-3.tif,77.736,38.99,0.643,13.879,516,215,169.695,8.651,1.553,0.644,0.842
202,Image_14119-3.tif,25.512,19.637,0.831,7.238,263,206,149.036,5.379,1.381,0.724,0.895
203,Image_14119-3.tif,20.376,17.296,0.856,6.477,366,212,26.565,4.432,1.499,0.667,0.908
204,Image_14119-3.tif,20.889,19.394,0.698,6.424,492,205,165.069,5.379,1.107,0.903,0.819
205,Image_14119-3.tif,14.897,15.357,0.794,5.763,507,204,111.038,4.096,1.431,0.699,0.874
206,Image_14119-3.tif,23.971,21.15,0.673,7.851,116,209,161.565,5.234,1.402,0.713,0.791
207,Image_14119-3.tif,22.259,18.425,0.824,7.071,202,205,110.556,4.518,1.668,0.599,0.872
208,Image_14119-3.tif,78.763,59.496,0.28,15.062,740,210,127.185,8.059,2.026,0.494,0.792
209,Image_14119-3.tif,14.383,14.914,0.813,5.379,240,213,22.62,4.138,1.321,0.757,0.875
210,Image_14119-3.tif,94.002,47.425,0.525,12.834,325,235,69.228,11.313,1.07,0.935,0.863
211,Image_14119-3.tif,31.163,24.034,0.678,9.085,452,213,149.931,4.665,2.183,0.458,0.839
212,Image_14119-3.tif,10.273,12.673,0.804,4.718,484,219,74.745,3.611,1.241,0.806,0.816
213,Image_14119-3.tif,16.438,15.499,0.86,5.628,557,211,143.973,4.441,1.252,0.799,0.869
214,Image_14119-3.tif,11.986,13.158,0.87,5.118,90,209,104.036,3.31,1.586,0.631,0.875
215,Image_14119-3.tif,26.711,23.976,0.584,7.959,345,217,152.103,6.064,1.324,0.756,0.817
216,Image_14119-3.tif,13.698,17.397,0.569,7.047,381,212,139.764,3.516,2.399,0.417,0.744
217,Image_14119-3.tif,100.166,56.269,0.398,17.384,624,242,38.234,11.875,1.988,0.503,0.66
218,Image_14119-3.tif,19.52,20.565,0.58,8.161,667,213,149.534,3.959,2.691,0.372,0.781
219,Image_14119-3.tif,43.662,31.666,0.547,9.526,700,228,34.38,7.677,1.137,0.879,0.833
220,Image_14119-3.tif,17.122,22.906,0.41,7.851,286,232,71.565,4.373,2.105,0.475,0.623
221,Image_14119-3.tif,30.992,25.489,0.599,9.16,596,215,161.565,4.634,2.17,0.461,0.846
222,Image_14119-3.tif,13.013,14.713,0.755,5.925,58,216,155.225,3.043,2.193,0.456,0.864
223,Image_14119-3.tif,17.122,16.669,0.774,6.464,371,216,129.806,3.944,1.649,0.607,0.866
224,Image_14119-3.tif,31.848,24.945,0.643,9.81,210,239,62.354,5.365,2.166,0.462,0.829
225,Image_14119-3.tif,10.102,12.23,0.849,4.843,618,223,19.983,2.897,1.648,0.607,0.894
226,Image_14119-3.tif,13.527,17.154,0.578,6.424,247,218,104.931,3.31,1.859,0.538,0.782
227,Image_14119-3.tif,27.225,27.528,0.451,9.16,260,219,108.435,5.379,1.877,0.533,0.69
228,Image_14119-3.tif,16.951,16.912,0.745,6.685,191,223,158.199,4.014,1.83,0.546,0.85
229,Image_14119-3.tif,12.499,14.329,0.765,5.234,415,232,71.565,4.014,1.32,0.758,0.844
230,Image_14119-3.tif,19.52,16.912,0.858,6.025,41,226,164.055,4.764,1.264,0.791,0.884
231,Image_14119-3.tif,22.259,20.766,0.649,7.992,157,230,158.749,4.61,2.184,0.458,0.76
232,Image_14119-3.tif,16.609,17.255,0.701,6.887,392,224,122.735,3.752,1.887,0.53,0.815
233,Image_14119-3.tif,18.15,18.425,0.672,7.949,122,228,141.34,3.787,2.393,0.418,0.831
234,Image_14119-3.tif,14.383,13.844,0.943,5,667,226,114.444,4.389,1.152,0.868,0.894
235,Image_14119-3.tif,12.499,15.056,0.693,6.151,80,233,19.654,3.028,2.383,0.42,0.825
236,Image_14119-3.tif,10.616,12.331,0.877,4.476,218,228,123.69,3.271,1.395,0.717,0.873
237,Image_14119-3.tif,20.204,20.322,0.615,7.119,549,228,125.538,4.945,1.648,0.607,0.8
238,Image_14119-3.tif,10.102,13.259,0.722,4.843,104,240,70.017,3.31,1.327,0.753,0.814
239,Image_14119-3.tif,37.327,25.773,0.706,9.836,486,239,22.249,5.319,2.02,0.495,0.879
240,Image_14119-3.tif,12.328,15.156,0.674,6.025,561,233,164.055,3.011,2.215,0.452,0.832
241,Image_14119-3.tif,13.184,14.086,0.835,4.843,368,235,160.017,4.045,1.148,0.871,0.851
242,Image_14119-3.tif,12.157,18.567,0.443,6.11,221,245,61.699,5.119,1.111,0.9,0.657
243,Image_14119-3.tif,19.348,19.294,0.653,7.851,304,240,18.435,3.442,2.444,0.409,0.886
244,Image_14119-3.tif,15.068,14.914,0.851,5.628,653,241,17.103,4.138,1.261,0.793,0.871
245,Image_14119-3.tif,16.095,14.671,0.94,5.379,683,233,112.62,4.389,1.129,0.885,0.908
246,Image_14119-3.tif,12.842,13.743,0.854,5.521,702,235,167.005,3.31,1.671,0.598,0.877
247,Image_14119-3.tif,11.814,14.914,0.667,5.852,741,234,135,3.271,1.755,0.57,0.821
248,Image_14119-3.tif,12.157,18.082,0.467,7.402,113,235,153.435,3.586,2.351,0.425,0.703
249,Image_14119-3.tif,40.751,24.945,0.823,9.085,511,254,59.931,6.621,1.236,0.809,0.922
250,Image_14119-3.tif,64.209,35.804,0.629,13.699,417,237,154.983,6.122,2.474,0.404,0.876
251,Image_14119-3.tif,25.855,20.122,0.802,6.887,467,241,147.265,5.578,1.063,0.941,0.883
252,Image_14119-3.tif,21.745,17.639,0.878,7.367,599,238,141.843,4.552,1.655,0.604,0.927
253,Image_14119-3.tif,42.292,29.426,0.614,11.704,129,245,8.13,5.379,2.179,0.459,0.858
254,Image_14119-3.tif,32.361,23.733,0.722,9.299,284,242,147.724,5.589,1.661,0.602,0.851
255,Image_14119-3.tif,28.766,24.26,0.614,8.729,385,242,148.57,5.725,1.619,0.618,0.816
256,Image_14119-3.tif,11.814,14.228,0.733,5.267,614,249,45,4.113,1.271,0.787,0.852
257,Image_14119-3.tif,27.91,24.661,0.577,8.379,197,240,122.905,5.956,1.703,0.587,0.762
258,Image_14119-3.tif,14.04,15.641,0.721,5.925,246,247,24.775,3.976,1.38,0.725,0.837
259,Image_14119-3.tif,19.177,16.912,0.843,6.464,579,242,129.806,4.634,1.349,0.742,0.892
260,Image_14119-3.tif,20.376,19.637,0.664,7.63,692,254,49.399,4.972,1.453,0.688,0.841
261,Image_14119-3.tif,15.924,16.327,0.751,6.11,53,244,151.699,4.233,1.412,0.708,0.842
262,Image_14119-3.tif,14.725,16.226,0.703,6.543,180,248,18.435,3.31,2.105,0.475,0.847
263,Image_14119-3.tif,19.52,16.268,0.927,6.151,448,241,132.274,4.552,1.092,0.915,0.97
