 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
150,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.913,17.646,0.521,5.199,543,179,118.610,4.108,1.203,0.831,0.833
151,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,32.541,23.497,0.741,9.110,363,181,149.931,4.750,2.050,0.488,0.913
152,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,50.963,28.920,0.766,10.860,613,201,43.452,7.003,1.598,0.626,0.886
153,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,53.374,29.424,0.775,10.448,681,181,96.843,7.988,1.273,0.786,0.897
154,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,41.149,25.986,0.766,10.206,558,204,63.435,5.544,1.923,0.520,0.935
155,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.382,18.761,0.799,6.956,761,182,107.354,4.564,1.549,0.646,0.903
156,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.090,26.389,0.615,11.049,258,183,145.713,4.204,2.998,0.334,0.865
157,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,55.267,28.695,0.843,10.096,706,196,9.462,7.922,1.104,0.906,0.895
158,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,79.027,38.108,0.684,13.649,36,189,160.463,8.299,1.836,0.545,0.872
159,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,62.843,33.129,0.720,11.744,473,204,32.005,8.615,1.258,0.795,0.871
160,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,35.812,25.601,0.687,8.938,598,185,111.801,6.639,1.367,0.732,0.867
161,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,55.784,34.361,0.594,13.592,430,205,31.264,6.271,2.535,0.394,0.839
162,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,75.584,37.236,0.685,12.963,191,190,140.194,9.390,1.476,0.678,0.862
163,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.356,15.198,0.890,5.644,640,201,72.897,4.149,1.317,0.759,0.896
164,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.793,19.691,0.804,7.388,526,191,128.157,5.196,1.329,0.753,0.878
165,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,37.534,24.486,0.787,8.802,737,201,8.130,6.277,1.422,0.703,0.877
166,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.588,21.896,0.618,8.909,247,198,152.241,4.106,2.806,0.356,0.801
167,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,35.295,22.483,0.877,7.752,229,205,15.524,6.430,1.138,0.879,0.915
168,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.078,15.299,0.971,5.394,374,196,112.620,4.949,1.034,0.967,0.917
169,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,82.471,36.893,0.761,14.163,441,219,31.827,9.096,1.588,0.630,0.918
170,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,81.782,38.611,0.689,13.407,71,224,21.801,9.652,1.365,0.733,0.861
171,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.090,22.240,0.866,7.752,360,200,105.524,6.748,1.083,0.924,0.900
172,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,80.749,34.646,0.845,11.882,645,211,167.905,9.207,1.242,0.805,0.931
173,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,40.977,27.663,0.673,11.536,305,218,37.694,5.203,2.271,0.440,0.867
174,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,82.126,36.063,0.794,12.870,681,219,20.772,10.215,1.162,0.861,0.897
175,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,60.088,31.528,0.760,11.626,337,202,124.824,7.047,1.569,0.637,0.895
176,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,26.859,22.181,0.686,8.634,580,203,144.782,4.301,2.337,0.428,0.857
177,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,20.489,18.375,0.763,6.320,611,215,23.199,5.361,1.147,0.872,0.865
178,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,53.201,30.337,0.726,10.373,105,220,36.870,7.733,1.161,0.862,0.874
179,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,33.574,23.698,0.751,8.753,727,223,58.570,5.753,1.324,0.755,0.880
180,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,127.236,51.018,0.614,20.718,372,251,57.265,8.379,2.727,0.367,0.907
181,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.038,18.518,0.808,6.805,157,217,37.569,5.145,1.290,0.775,0.911
182,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,90.391,37.664,0.801,13.023,496,228,30.651,10.265,1.050,0.952,0.919
183,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,53.546,29.566,0.770,11.072,754,214,167.005,7.864,1.495,0.669,0.881
184,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,45.798,28.493,0.709,10.955,470,222,24.624,6.748,1.908,0.524,0.834
185,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,226.235,75.914,0.493,26.701,525,262,57.051,12.791,2.203,0.454,0.865
186,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.191,12.750,0.865,4.731,185,211,142.125,3.319,1.270,0.788,0.909
187,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.913,13.094,0.946,5.065,626,210,145.008,3.734,1.257,0.795,0.932
188,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.932,20.379,0.724,8.236,266,211,139.086,4.255,2.061,0.485,0.869
189,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.415,18.719,0.840,6.561,745,221,161.565,5.281,1.208,0.828,0.889
190,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,82.299,36.021,0.797,12.288,139,245,78.311,10.382,1.114,0.897,0.903
191,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.873,18.618,0.612,7.796,37,217,154.799,4.076,2.197,0.455,0.778
192,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,83.332,38.511,0.706,14.193,213,217,127.875,8.171,1.815,0.551,0.864
193,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,206.952,65.001,0.616,19.625,166,264,76.551,16.194,1.133,0.883,0.910
194,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,33.057,22.525,0.819,7.971,616,232,38.660,6.309,1.180,0.847,0.897
195,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,156.505,62.796,0.499,23.017,319,250,27.951,12.065,2.305,0.434,0.762
196,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,37.189,23.413,0.853,9.100,399,230,24.228,5.868,1.514,0.661,0.909
197,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,92.629,43.875,0.605,17.452,426,224,161.996,7.648,2.622,0.381,0.891
198,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.899,18.861,0.809,6.906,282,223,147.265,4.638,1.470,0.680,0.875
199,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,49.241,28.191,0.779,10.603,780,221,120.579,6.955,1.584,0.631,0.905
200,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.555,19.448,0.749,7.480,55,233,33.690,5.381,1.342,0.745,0.848
201,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.349,17.202,0.907,6.168,194,223,109.654,4.740,1.309,0.764,0.902
202,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,84.881,36.164,0.816,12.701,633,247,38.367,8.694,1.446,0.692,0.923
203,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,92.285,39.157,0.756,15.217,249,231,154.134,7.629,2.026,0.494,0.928
204,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,57.678,30.539,0.777,10.955,295,245,37.304,8.090,1.525,0.656,0.893
205,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,70.935,36.691,0.662,13.592,753,229,148.736,9.252,1.552,0.644,0.836
206,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,79.199,34.990,0.813,12.211,694,227,99.782,9.856,1.194,0.837,0.908
207,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,40.633,25.945,0.759,8.753,673,228,121.430,7.081,1.057,0.946,0.860
208,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,45.626,32.157,0.554,10.497,89,246,18.435,8.118,1.240,0.807,0.804
209,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,43.043,26.004,0.800,9.407,119,235,138.576,6.445,1.525,0.656,0.891
210,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.177,21.066,0.600,7.247,68,233,103.241,5.010,1.496,0.668,0.748
211,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.807,15.441,0.780,6.224,615,233,143.130,4.161,1.482,0.675,0.869
212,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,28.064,19.934,0.887,7.066,743,246,40.236,5.809,1.082,0.925,0.913
213,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,61.982,34.261,0.664,13.381,391,265,60.255,6.729,2.191,0.456,0.862
214,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.913,13.438,0.899,5.199,603,236,118.610,3.734,1.436,0.696,0.909
215,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,59.055,34.990,0.606,13.948,36,240,149.621,6.926,2.515,0.398,0.827
216,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,73.346,39.240,0.599,13.849,589,239,98.616,7.672,2.104,0.475,0.822
217,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.184,15.927,0.802,6.561,508,240,124.695,4.025,1.632,0.613,0.904
218,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.224,13.438,0.851,5.199,79,241,118.610,3.734,1.204,0.831,0.893
219,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,28.236,23.212,0.659,8.822,444,241,131.186,5.010,2.144,0.466,0.824
220,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.965,22.969,0.595,7.258,493,254,30.964,5.703,1.192,0.839,0.845
221,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,38.222,23.011,0.907,8.057,190,244,124.509,6.639,1.059,0.944,0.939
222,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.177,17.445,0.874,6.482,558,255,39.806,4.546,1.386,0.721,0.904
223,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,58.194,29.792,0.824,10.955,720,261,37.304,7.469,1.262,0.792,0.940
224,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.774,14.611,0.811,5.582,230,245,131.987,3.936,1.534,0.652,0.851
225,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.330,11.677,0.952,4.272,312,245,119.055,3.319,1.244,0.804,0.923
226,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,132.229,47.681,0.731,17.058,345,247,138.945,11.051,1.503,0.665,0.910
227,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,111.224,49.014,0.582,14.857,104,249,125.910,12.691,1.086,0.921,0.810
228,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,58.711,30.153,0.811,10.772,621,260,15.642,8.090,1.260,0.794,0.912
229,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,20.316,16.858,0.898,6.482,66,251,140.194,4.825,1.379,0.725,0.915
230,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.939,16.372,0.888,5.644,144,254,162.897,4.979,1.073,0.932,0.887
231,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.654,22.584,0.632,8.976,215,252,146.310,4.384,2.524,0.396,0.816
232,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,33.057,22.382,0.829,8.634,236,266,35.218,5.868,1.562,0.640,0.889
233,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.012,14.511,0.956,5.199,741,261,28.610,4.149,1.126,0.888,0.939
234,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,141.526,46.952,0.807,15.963,18,262,152.103,12.868,1.083,0.923,0.928
235,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.496,15.642,0.796,6.805,274,254,142.431,3.227,2.196,0.455,0.887
236,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,89.013,38.167,0.768,12.782,327,284,76.866,9.701,1.373,0.728,0.893
237,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.257,15.299,0.712,5.065,569,263,34.992,3.987,1.290,0.775,0.865
238,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.741,12.851,0.969,5.014,753,257,155.556,3.319,1.427,0.701,0.931
239,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,131.712,50.188,0.657,17.259,296,257,99.689,13.123,1.320,0.758,0.837
240,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,32.196,22.709,0.785,8.402,429,269,32.905,4.979,1.433,0.698,0.940
241,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,29.958,26.129,0.551,10.986,662,264,10.886,3.365,3.694,0.271,0.888
242,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.482,20.136,0.790,7.971,198,272,38.660,4.694,1.867,0.536,0.881
243,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,33.746,24.972,0.680,9.580,697,259,107.650,4.929,2.118,0.472,0.852
244,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,28.581,20.136,0.886,6.956,494,265,162.646,6.161,1.099,0.910,0.892
245,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,109.674,47.070,0.622,17.108,454,265,165.964,11.523,1.712,0.584,0.838
246,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,67.836,34.302,0.724,12.211,770,267,170.218,7.912,1.653,0.605,0.861
247,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,86.086,40.657,0.654,13.948,518,280,30.379,9.980,1.430,0.700,0.850
248,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,70.419,31.653,0.883,11.049,718,263,124.287,8.299,1.207,0.829,0.951
249,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,20.489,16.858,0.906,5.984,135,263,123.690,4.931,1.115,0.897,0.912
250,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,40.633,29.851,0.573,11.947,238,277,20.323,5.615,2.607,0.384,0.779
251,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,53.029,28.233,0.836,10.579,383,265,115.560,6.224,1.591,0.628,0.943
252,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.118,13.781,0.934,4.839,153,277,59.036,4.149,1.075,0.930,0.901
253,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.090,21.938,0.890,7.718,603,270,143.746,6.220,1.130,0.885,0.923
254,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,64.393,30.597,0.864,10.636,73,292,69.444,8.022,1.315,0.761,0.920
255,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.396,13.580,0.845,5.764,685,281,59.744,2.905,1.826,0.548,0.941
256,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,188.529,56.810,0.734,19.796,544,314,56.976,12.156,1.656,0.604,0.917
257,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.290,14.653,0.836,5.868,402,281,45.000,4.108,1.317,0.759,0.927
258,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,132.229,50.431,0.653,18.960,603,295,23.199,12.000,1.621,0.617,0.838
259,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,53.890,27.563,0.891,9.480,755,277,156.801,7.922,1.076,0.930,0.927
260,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.019,12.163,0.936,4.731,53,273,127.875,3.319,1.253,0.798,0.948
261,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,155.128,56.483,0.611,19.182,154,305,38.853,11.635,1.483,0.674,0.882
262,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.675,12.264,0.892,4.839,433,276,149.036,3.319,1.395,0.717,0.905
263,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,30.475,22.910,0.730,9.062,205,277,164.055,4.564,1.863,0.537,0.912
264,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,37.878,28.636,0.580,8.544,143,279,119.055,7.042,1.166,0.857,0.837
265,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,67.836,35.962,0.659,13.206,664,279,133.727,7.105,1.931,0.518,0.883
266,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,91.940,39.424,0.743,14.967,339,280,136.123,8.282,1.729,0.578,0.926
267,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,29.097,20.379,0.880,8.057,92,284,145.491,4.988,1.594,0.627,0.923
268,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,50.963,27.705,0.834,9.580,695,303,72.350,7.411,1.274,0.785,0.905
269,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,74.895,34.990,0.769,13.381,577,289,150.255,8.041,1.709,0.585,0.905
270,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,151.168,60.608,0.517,21.909,442,283,114.624,12.123,2.111,0.474,0.772
271,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.323,14.955,0.861,6.334,502,298,58.392,3.521,1.775,0.563,0.918
272,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.840,18.031,0.612,5.394,226,294,22.620,4.564,1.089,0.918,0.860
273,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.177,17.302,0.889,6.168,310,296,19.654,5.281,1.053,0.950,0.872
274,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,124.997,46.080,0.740,16.017,253,309,16.557,10.886,1.245,0.803,0.918
275,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.151,17.587,0.616,7.247,237,306,76.759,3.139,2.446,0.409,0.842
276,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.807,14.511,0.884,5.897,20,290,140.711,4.028,1.483,0.674,0.925
277,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,41.838,27.948,0.673,10.628,53,311,51.340,5.675,1.998,0.501,0.868
278,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.045,15.299,0.915,5.567,380,303,63.435,4.258,1.273,0.786,0.900
279,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.038,17.788,0.875,6.334,324,293,121.608,5.187,1.115,0.897,0.886
280,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,67.492,33.716,0.746,12.448,705,299,143.130,7.794,1.594,0.627,0.880
281,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.668,14.854,0.892,5.897,112,296,140.711,4.126,1.530,0.654,0.910
282,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.151,14.854,0.863,5.582,657,297,131.987,3.805,1.477,0.677,0.893
283,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,66.114,33.087,0.759,12.260,12,298,113.962,8.641,1.371,0.729,0.899
284,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,52.513,31.670,0.658,11.867,215,322,53.531,6.522,2.102,0.476,0.843
285,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,19.972,20.177,0.616,7.651,636,300,139.399,4.359,1.928,0.519,0.789
286,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.727,17.931,0.888,6.561,759,299,124.695,5.253,1.148,0.871,0.910
287,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.085,14.511,0.781,6.126,473,300,118.301,3.120,2.007,0.498,0.889
288,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,19.972,16.757,0.894,5.984,529,310,33.690,4.979,1.039,0.963,0.917
289,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.482,19.104,0.877,7.139,775,312,35.538,5.371,1.282,0.780,0.911
290,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,32.713,23.354,0.754,7.981,35,317,27.897,6.466,1.204,0.831,0.844
291,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,47.175,29.549,0.679,11.714,85,315,22.932,4.992,2.488,0.402,0.912
292,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.767,17.202,0.797,6.482,304,303,129.806,4.516,1.511,0.662,0.855
293,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.224,14.268,0.755,5.065,375,314,55.008,3.734,1.251,0.799,0.840
294,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.191,11.920,0.990,4.731,508,306,142.125,3.319,1.219,0.821,0.956
295,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,90.735,40.070,0.710,14.967,138,336,43.877,7.959,2.032,0.492,0.897
296,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.389,16.028,0.851,6.334,314,307,148.392,4.082,1.523,0.657,0.886
297,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,50.274,29.223,0.740,11.626,585,323,34.824,6.748,1.964,0.509,0.888
298,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,40.288,24.427,0.848,9.389,332,323,45.000,6.476,1.422,0.703,0.923
