 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
248,Image_14477-1.jpg (red),62.496,40.831,0.471,15.172,1021,400,119.358,7.851,1.894,0.528,0.768
249,Image_14477-1.jpg (red),18.271,19.468,0.606,8.140,453,401,113.962,3.974,2.456,0.407,0.754
250,Image_14477-1.jpg (red),94.427,42.200,0.666,16.206,710,438,70.641,7.534,2.369,0.422,0.896
251,Image_14477-1.jpg (red),29.540,21.806,0.781,8.367,866,415,32.905,5.544,1.600,0.625,0.861
252,Image_14477-1.jpg (red),12.123,16.788,0.541,6.877,927,401,122.735,3.506,2.289,0.437,0.728
253,Image_14477-1.jpg (red),30.565,25.253,0.602,9.063,947,404,136.848,6.103,1.555,0.643,0.785
254,Image_14477-1.jpg (red),18.612,18.199,0.706,6.455,633,405,129.806,4.959,1.307,0.765,0.823
255,Image_14477-1.jpg (red),31.760,25.212,0.628,11.165,600,406,128.991,4.675,2.666,0.375,0.875
256,Image_14477-1.jpg (red),14.173,13.825,0.932,5.227,697,406,108.435,3.937,1.319,0.758,0.897
257,Image_14477-1.jpg (red),44.396,29.444,0.644,10.164,746,408,116.565,7.353,1.505,0.665,0.818
258,Image_14477-1.jpg (red),38.590,24.970,0.778,8.834,839,429,79.216,6.988,1.175,0.851,0.866
259,Image_14477-1.jpg (red),11.270,14.551,0.669,5.388,438,413,147.529,3.973,1.334,0.749,0.776
260,Image_14477-1.jpg (red),22.369,20.194,0.689,7.619,464,411,130.601,5.098,1.647,0.607,0.792
261,Image_14477-1.jpg (red),24.930,22.048,0.644,8.509,544,410,119.055,5.157,1.760,0.568,0.823
262,Image_14477-1.jpg (red),63.349,44.379,0.404,15.876,671,410,128.660,6.895,2.272,0.440,0.774
263,Image_14477-1.jpg (red),273.035,69.508,0.710,21.963,507,411,94.316,18.586,1.097,0.911,0.905
264,Image_14477-1.jpg (red),41.493,27.591,0.685,9.286,767,411,110.854,7.438,1.090,0.917,0.829
265,Image_14477-1.jpg (red),28.516,22.532,0.706,9.063,781,412,136.848,5.552,1.648,0.607,0.837
266,Image_14477-1.jpg (red),65.740,35.772,0.646,12.459,899,412,95.711,8.867,1.349,0.741,0.853
267,Image_14477-1.jpg (red),11.099,15.277,0.598,6.676,1079,413,111.801,2.606,2.774,0.360,0.833
268,Image_14477-1.jpg (red),42.347,26.380,0.765,9.323,990,436,77.196,6.118,1.545,0.647,0.864
269,Image_14477-1.jpg (red),18.612,16.304,0.880,6.143,947,415,109.654,4.545,1.317,0.760,0.905
270,Image_14477-1.jpg (red),146.848,50.482,0.724,16.611,592,456,84.289,13.349,1.124,0.890,0.886
271,Image_14477-1.jpg (red),20.149,18.884,0.710,7.311,1123,417,137.291,4.470,1.826,0.548,0.849
272,Image_14477-1.jpg (red),15.880,17.272,0.669,6.143,634,428,42.274,4.266,1.357,0.737,0.819
273,Image_14477-1.jpg (red),12.977,13.724,0.866,5.292,812,419,128.660,3.756,1.491,0.671,0.889
274,Image_14477-1.jpg (red),55.495,39.036,0.458,13.454,560,420,100.620,7.717,2.035,0.491,0.699
275,Image_14477-1.jpg (red),15.709,15.277,0.846,5.620,801,433,72.897,3.719,1.489,0.672,0.915
276,Image_14477-1.jpg (red),25.271,21.806,0.668,8.519,874,431,22.834,5.451,1.787,0.560,0.775
277,Image_14477-1.jpg (red),54.641,34.645,0.572,12.286,1102,426,137.726,7.300,1.582,0.632,0.841
278,Image_14477-1.jpg (red),44.908,32.950,0.520,10.206,451,423,121.759,7.638,1.373,0.728,0.806
279,Image_14477-1.jpg (red),45.079,33.293,0.511,14.344,729,423,138.504,5.185,3.543,0.282,0.806
280,Image_14477-1.jpg (red),22.369,19.852,0.713,6.877,1076,424,122.735,4.959,1.440,0.695,0.845
281,Image_14477-1.jpg (red),38.761,25.554,0.746,9.513,1138,427,145.620,5.387,1.782,0.561,0.880
282,Image_14477-1.jpg (red),16.563,16.888,0.730,6.840,661,424,115.017,3.897,1.910,0.523,0.840
283,Image_14477-1.jpg (red),84.181,38.251,0.723,13.536,924,424,102.339,8.870,1.455,0.687,0.881
284,Image_14477-1.jpg (red),22.881,19.810,0.733,7.449,958,435,19.440,5.238,1.410,0.709,0.830
285,Image_14477-1.jpg (red),66.765,37.626,0.593,13.643,821,429,144.866,7.869,1.609,0.621,0.796
286,Image_14477-1.jpg (red),12.294,13.240,0.881,5.178,842,426,151.390,3.614,1.474,0.678,0.878
287,Image_14477-1.jpg (red),40.810,29.403,0.593,12.910,639,429,140.194,4.383,3.223,0.310,0.882
288,Image_14477-1.jpg (red),10.245,13.967,0.660,5.960,1157,431,123.690,3.016,2.308,0.433,0.795
289,Image_14477-1.jpg (red),32.785,24.285,0.699,8.233,441,451,72.474,6.612,1.167,0.857,0.846
290,Image_14477-1.jpg (red),10.074,14.108,0.636,6.253,1056,432,97.595,2.066,3.239,0.309,0.894
291,Image_14477-1.jpg (red),27.833,26.138,0.512,9.585,1099,432,97.431,5.959,1.737,0.576,0.715
292,Image_14477-1.jpg (red),69.326,45.506,0.421,14.557,805,433,96.520,10.454,1.452,0.689,0.651
293,Image_14477-1.jpg (red),14.514,16.446,0.674,7.025,1062,448,61.928,3.576,2.108,0.474,0.842
294,Image_14477-1.jpg (red),107.233,45.465,0.652,15.160,1013,436,107.447,10.842,1.191,0.840,0.846
295,Image_14477-1.jpg (red),43.542,28.275,0.684,9.726,873,443,167.735,7.025,1.498,0.668,0.844
296,Image_14477-1.jpg (red),11.270,12.940,0.846,5.044,961,437,145.008,3.306,1.154,0.866,0.923
297,Image_14477-1.jpg (red),16.563,15.478,0.869,5.544,535,446,26.565,4.441,1.223,0.817,0.878
298,Image_14477-1.jpg (red),10.757,12.072,0.928,4.451,973,445,21.801,3.719,1.123,0.891,0.887
299,Image_14477-1.jpg (red),13.831,14.793,0.794,5.559,682,440,131.987,3.790,1.462,0.684,0.853
300,Image_14477-1.jpg (red),18.783,17.172,0.800,6.877,718,439,122.735,4.132,1.440,0.694,0.905
301,Image_14477-1.jpg (red),52.421,34.161,0.564,10.909,1075,463,65.376,7.851,1.337,0.748,0.864
302,Image_14477-1.jpg (red),40.639,36.256,0.388,11.126,945,466,68.199,7.438,1.761,0.568,0.660
303,Image_14477-1.jpg (red),21.686,19.368,0.726,7.449,1041,440,123.690,4.906,1.614,0.619,0.830
304,Image_14477-1.jpg (red),18.954,17.615,0.768,7.025,465,456,61.928,4.051,1.782,0.561,0.874
305,Image_14477-1.jpg (red),66.594,32.708,0.782,10.559,697,443,120.579,9.256,1.160,0.862,0.894
306,Image_14477-1.jpg (red),153.678,54.372,0.653,19.972,1191,487,65.556,11.158,1.797,0.557,0.844
307,Image_14477-1.jpg (red),19.637,17.131,0.841,6.294,729,457,66.801,4.948,1.243,0.805,0.885
308,Image_14477-1.jpg (red),20.149,20.052,0.630,6.815,756,446,165.964,4.879,1.478,0.676,0.808
309,Image_14477-1.jpg (red),73.765,34.645,0.772,12.286,863,475,70.346,8.264,1.561,0.641,0.907
310,Image_14477-1.jpg (red),72.741,36.941,0.670,12.595,1153,450,138.991,9.297,1.360,0.735,0.846
311,Image_14477-1.jpg (red),43.713,29.060,0.650,10.815,569,448,133.452,6.136,1.794,0.557,0.828
312,Image_14477-1.jpg (red),16.905,16.404,0.789,5.620,525,455,17.103,4.966,1.113,0.898,0.853
313,Image_14477-1.jpg (red),53.617,32.608,0.634,11.286,432,453,156.251,8.232,1.477,0.677,0.799
314,Image_14477-1.jpg (red),14.685,18.642,0.531,6.663,773,450,97.125,4.452,1.559,0.641,0.702
315,Image_14477-1.jpg (red),26.467,20.153,0.819,7.217,1053,459,13.241,6.066,1.138,0.878,0.856
316,Image_14477-1.jpg (red),17.417,18.299,0.654,6.143,664,452,137.726,4.959,1.139,0.878,0.797
317,Image_14477-1.jpg (red),18.612,15.962,0.918,5.544,902,452,116.565,4.959,1.101,0.909,0.908
318,Image_14477-1.jpg (red),18.441,16.646,0.836,6.415,538,453,104.931,4.348,1.434,0.697,0.871
319,Image_14477-1.jpg (red),19.466,24.527,0.407,9.025,618,459,164.055,5.651,1.879,0.532,0.576
320,Image_14477-1.jpg (red),44.396,28.960,0.665,10.776,825,475,57.529,7.013,1.732,0.577,0.825
321,Image_14477-1.jpg (red),22.710,17.615,0.920,6.143,1103,455,132.274,5.372,1.033,0.968,0.914
322,Image_14477-1.jpg (red),134.041,56.025,0.537,21.058,511,505,74.055,9.398,2.563,0.390,0.806
323,Image_14477-1.jpg (red),79.571,52.017,0.370,14.899,738,489,56.310,8.374,1.924,0.520,0.803
324,Image_14477-1.jpg (red),11.440,12.656,0.898,4.711,846,457,105.255,3.719,1.266,0.790,0.882
325,Image_14477-1.jpg (red),13.148,15.377,0.699,5.227,479,458,108.435,4.132,1.316,0.760,0.824
326,Image_14477-1.jpg (red),10.245,12.072,0.883,4.819,490,468,59.036,2.975,1.709,0.585,0.876
327,Image_14477-1.jpg (red),22.369,23.801,0.496,9.063,1042,463,155.772,4.666,2.295,0.436,0.732
328,Image_14477-1.jpg (red),12.465,13.825,0.820,5.544,656,460,116.565,3.636,1.595,0.627,0.854
329,Image_14477-1.jpg (red),111.160,51.492,0.527,20.566,1130,460,112.443,6.868,3.257,0.307,0.878
330,Image_14477-1.jpg (red),30.053,23.116,0.707,8.140,421,462,113.962,6.428,1.145,0.873,0.813
331,Image_14477-1.jpg (red),32.443,26.522,0.580,10.063,964,486,70.821,4.979,2.390,0.418,0.782
332,Image_14477-1.jpg (red),32.785,26.522,0.586,10.063,909,464,109.179,5.785,1.818,0.550,0.842
333,Image_14477-1.jpg (red),18.954,18.642,0.685,6.727,664,465,132.510,4.840,1.327,0.754,0.782
334,Image_14477-1.jpg (red),10.587,13.382,0.743,4.451,696,465,111.801,3.719,1.086,0.921,0.821
335,Image_14477-1.jpg (red),43.713,30.371,0.596,12.012,877,466,130.815,5.793,2.518,0.397,0.796
336,Image_14477-1.jpg (red),20.490,17.473,0.843,6.777,543,478,37.569,4.174,1.709,0.585,0.896
337,Image_14477-1.jpg (red),14.173,15.720,0.721,6.198,588,466,126.870,3.987,1.644,0.608,0.856
338,Image_14477-1.jpg (red),22.027,17.131,0.943,6.143,1081,466,109.654,4.959,1.214,0.824,0.912
339,Image_14477-1.jpg (red),28.857,27.791,0.470,9.682,603,469,129.806,5.501,2.058,0.486,0.760
340,Image_14477-1.jpg (red),47.640,26.806,0.833,9.952,1103,468,131.634,6.983,1.396,0.716,0.927
341,Image_14477-1.jpg (red),30.565,22.774,0.741,7.938,498,481,38.660,6.048,1.184,0.844,0.869
342,Image_14477-1.jpg (red),30.736,21.221,0.858,7.449,716,468,109.440,6.351,1.060,0.944,0.891
343,Image_14477-1.jpg (red),100.403,51.333,0.479,14.533,1037,502,75.174,10.499,1.409,0.710,0.836
344,Image_14477-1.jpg (red),11.782,13.724,0.786,5.620,430,480,53.973,3.383,1.833,0.545,0.857
345,Image_14477-1.jpg (red),13.148,14.651,0.770,5.620,456,469,126.027,3.799,1.531,0.653,0.842
346,Image_14477-1.jpg (red),37.907,27.549,0.628,9.441,617,478,23.199,7.025,1.438,0.696,0.818
347,Image_14477-1.jpg (red),66.594,33.635,0.740,11.526,994,477,165.466,8.196,1.331,0.752,0.864
348,Image_14477-1.jpg (red),27.321,22.432,0.682,7.981,1026,469,111.251,5.372,1.625,0.615,0.816
349,Image_14477-1.jpg (red),45.933,30.170,0.634,11.429,562,470,130.601,7.163,1.729,0.579,0.843
350,Image_14477-1.jpg (red),52.763,31.782,0.656,10.535,1173,472,115.560,7.603,1.284,0.779,0.845
351,Image_14477-1.jpg (red),19.466,17.615,0.788,6.777,844,482,37.569,4.435,1.534,0.652,0.891
352,Image_14477-1.jpg (red),15.539,15.377,0.826,5.388,780,481,32.471,4.545,1.115,0.897,0.892
353,Image_14477-1.jpg (red),14.856,15.519,0.775,5.873,927,476,140.711,4.435,1.295,0.772,0.892
354,Image_14477-1.jpg (red),16.051,14.793,0.922,5.544,975,481,26.565,4.132,1.230,0.813,0.926
355,Image_14477-1.jpg (red),15.026,14.309,0.922,5.544,1065,476,153.435,4.132,1.387,0.721,0.893
356,Image_14477-1.jpg (red),28.174,25.353,0.551,10.535,650,476,131.820,5.204,2.314,0.432,0.762
357,Image_14477-1.jpg (red),12.465,13.482,0.862,4.993,640,477,114.444,3.719,1.087,0.920,0.885
358,Image_14477-1.jpg (red),40.810,28.376,0.637,10.624,829,477,103.496,6.707,1.593,0.628,0.797
359,Image_14477-1.jpg (red),52.763,35.330,0.531,13.854,935,510,72.646,6.114,2.816,0.355,0.833
360,Image_14477-1.jpg (red),19.466,21.806,0.514,8.233,861,491,17.526,4.552,1.904,0.525,0.750
361,Image_14477-1.jpg (red),76.156,43.169,0.514,13.761,451,508,48.652,7.813,1.754,0.570,0.865
362,Image_14477-1.jpg (red),15.368,16.404,0.718,6.663,542,495,60.255,3.515,2.153,0.465,0.807
363,Image_14477-1.jpg (red),11.782,13.482,0.815,5.178,633,492,61.390,3.635,1.548,0.646,0.873
364,Image_14477-1.jpg (red),27.321,21.564,0.738,7.797,924,481,122.005,5.272,1.492,0.670,0.851
365,Image_14477-1.jpg (red),13.490,14.509,0.805,5.111,493,486,165.964,4.126,1.207,0.828,0.806
366,Image_14477-1.jpg (red),57.032,32.366,0.684,12.730,725,483,125.754,6.856,2.126,0.470,0.851
367,Image_14477-1.jpg (red),23.905,25.938,0.447,9.175,975,496,35.838,4.881,2.514,0.398,0.716
368,Image_14477-1.jpg (red),49.689,31.540,0.628,9.935,1018,507,73.072,7.709,1.173,0.853,0.831
369,Image_14477-1.jpg (red),18.783,18.400,0.697,7.686,399,488,143.746,3.799,2.373,0.421,0.824
370,Image_14477-1.jpg (red),29.882,24.485,0.626,10.664,639,486,125.538,4.091,2.795,0.358,0.854
371,Image_14477-1.jpg (red),54.983,34.545,0.579,11.241,901,486,107.103,7.851,1.533,0.652,0.786
372,Image_14477-1.jpg (red),42.859,30.029,0.597,9.857,1095,486,123.024,7.438,1.207,0.828,0.831
373,Image_14477-1.jpg (red),33.297,24.185,0.715,9.822,1121,488,112.249,5.205,2.009,0.498,0.890
374,Image_14477-1.jpg (red),68.643,34.219,0.737,11.926,597,489,104.036,8.213,1.551,0.645,0.859
375,Image_14477-1.jpg (red),16.051,15.720,0.816,5.559,755,489,131.987,4.383,1.318,0.759,0.847
376,Image_14477-1.jpg (red),11.782,13.382,0.827,4.711,865,498,52.125,3.920,1.204,0.831,0.852
377,Image_14477-1.jpg (red),45.933,26.463,0.824,9.995,1164,489,119.745,6.612,1.305,0.766,0.926
378,Image_14477-1.jpg (red),141.896,56.609,0.556,21.432,417,493,123.996,9.780,2.380,0.420,0.858
379,Image_14477-1.jpg (red),40.810,26.664,0.721,10.206,559,494,158.629,6.612,1.539,0.650,0.871
380,Image_14477-1.jpg (red),11.782,12.898,0.890,4.837,880,494,109.983,3.719,1.210,0.826,0.879
381,Image_14477-1.jpg (red),23.735,24.143,0.512,7.949,963,494,117.897,5.032,1.885,0.530,0.711
382,Image_14477-1.jpg (red),18.954,20.436,0.570,8.872,662,495,117.759,3.142,3.034,0.330,0.844
383,Image_14477-1.jpg (red),16.051,20.720,0.470,8.920,1077,516,76.608,2.709,3.998,0.250,0.807
384,Image_14477-1.jpg (red),14.856,14.793,0.853,5.916,518,509,65.225,3.719,1.450,0.690,0.906
385,Image_14477-1.jpg (red),25.955,20.879,0.748,7.840,622,514,71.565,5.421,1.437,0.696,0.842
386,Image_14477-1.jpg (red),67.277,41.741,0.485,13.230,702,497,128.660,8.582,1.647,0.607,0.794
387,Image_14477-1.jpg (red),52.421,34.562,0.551,10.535,858,521,78.690,8.319,1.321,0.757,0.827
388,Image_14477-1.jpg (red),36.029,22.974,0.858,8.119,996,497,104.744,6.613,1.109,0.902,0.892
389,Image_14477-1.jpg (red),16.563,16.888,0.730,6.294,763,500,113.199,4.203,1.582,0.632,0.826
390,Image_14477-1.jpg (red),76.668,36.699,0.715,12.730,792,518,13.134,9.796,1.175,0.851,0.840
391,Image_14477-1.jpg (red),23.222,21.405,0.637,8.834,1064,521,79.216,3.719,2.389,0.419,0.858
392,Image_14477-1.jpg (red),26.467,21.363,0.729,9.100,496,501,129.472,4.967,1.862,0.537,0.896
393,Image_14477-1.jpg (red),30.565,22.048,0.790,8.367,407,502,122.905,5.552,1.475,0.678,0.899
394,Image_14477-1.jpg (red),16.392,17.231,0.694,6.017,872,502,105.945,4.805,1.274,0.785,0.800
395,Image_14477-1.jpg (red),16.222,18.441,0.599,6.308,472,503,121.608,4.911,1.430,0.700,0.779
396,Image_14477-1.jpg (red),26.467,20.637,0.781,7.109,912,519,54.462,5.753,1.342,0.745,0.876
397,Image_14477-1.jpg (red),11.099,15.419,0.587,6.534,1113,521,71.565,2.479,2.695,0.371,0.855
398,Image_14477-1.jpg (red),35.346,27.449,0.590,10.870,487,533,81.254,5.905,1.843,0.543,0.817
399,Image_14477-1.jpg (red),25.442,20.820,0.738,8.756,1036,507,109.290,3.719,2.318,0.431,0.931
400,Image_14477-1.jpg (red),34.321,23.642,0.772,9.432,1181,527,61.189,5.372,1.744,0.573,0.912
401,Image_14477-1.jpg (red),14.173,15.177,0.773,6.143,570,508,109.654,2.893,2.050,0.488,0.922
402,Image_14477-1.jpg (red),16.392,16.304,0.775,5.960,465,509,123.690,4.584,1.375,0.727,0.873
403,Image_14477-1.jpg (red),13.319,14.067,0.846,5.111,633,512,165.964,4.132,1.173,0.852,0.839
404,Image_14477-1.jpg (red),11.099,12.455,0.899,4.993,675,515,24.444,2.893,1.650,0.606,0.935
405,Image_14477-1.jpg (red),18.783,17.131,0.804,6.676,1122,510,111.801,4.355,1.554,0.644,0.876
406,Image_14477-1.jpg (red),14.002,16.788,0.624,5.960,516,512,146.310,4.643,1.388,0.720,0.777
407,Image_14477-1.jpg (red),94.427,39.721,0.752,14.267,839,545,79.992,8.521,1.648,0.607,0.908
408,Image_14477-1.jpg (red),31.760,24.586,0.660,8.519,759,512,112.834,6.136,1.443,0.693,0.814
409,Image_14477-1.jpg (red),37.053,25.596,0.711,9.935,942,531,45.000,5.480,1.975,0.506,0.856
410,Image_14477-1.jpg (red),39.956,27.549,0.662,11.429,648,516,130.601,4.914,2.564,0.390,0.870
411,Image_14477-1.jpg (red),24.076,19.268,0.815,7.061,823,529,69.444,4.959,1.464,0.683,0.895
412,Image_14477-1.jpg (red),22.369,20.395,0.676,7.322,786,531,73.610,5.268,1.346,0.743,0.826
413,Image_14477-1.jpg (red),29.370,21.021,0.835,8.023,877,516,145.491,5.372,1.480,0.676,0.903
414,Image_14477-1.jpg (red),26.808,21.806,0.709,8.872,993,514,117.759,4.793,1.975,0.506,0.892
415,Image_14477-1.jpg (red),22.027,20.478,0.660,8.628,1163,514,106.699,3.306,2.485,0.402,0.918
416,Image_14477-1.jpg (red),21.003,20.537,0.626,8.023,453,515,124.509,4.527,1.924,0.520,0.817
417,Image_14477-1.jpg (red),12.977,16.546,0.596,6.198,531,528,53.130,3.483,2.372,0.422,0.749
418,Image_14477-1.jpg (red),19.466,16.788,0.868,6.294,679,517,156.801,4.376,1.457,0.686,0.894
419,Image_14477-1.jpg (red),29.199,22.974,0.695,7.840,920,524,18.435,6.428,1.313,0.762,0.812
420,Image_14477-1.jpg (red),27.491,20.336,0.835,7.109,1085,517,144.462,5.619,1.160,0.862,0.907
421,Image_14477-1.jpg (red),20.661,19.126,0.710,7.025,1133,520,151.928,5.468,1.236,0.809,0.820
422,Image_14477-1.jpg (red),29.028,23.801,0.644,8.628,1007,526,16.699,5.785,1.551,0.645,0.808
423,Image_14477-1.jpg (red),371.047,108.101,0.399,31.933,725,594,79.563,20.904,1.290,0.775,0.788
424,Image_14477-1.jpg (red),64.716,35.188,0.657,13.555,895,522,142.431,6.236,2.277,0.439,0.879
425,Image_14477-1.jpg (red),25.442,23.016,0.604,8.519,1070,518,129.094,5.540,1.722,0.581,0.768
426,Image_14477-1.jpg (red),52.592,32.667,0.619,12.837,638,520,123.179,5.844,2.587,0.387,0.805
427,Image_14477-1.jpg (red),23.222,20.979,0.663,8.717,745,524,148.570,4.298,2.392,0.418,0.840
428,Image_14477-1.jpg (red),52.934,34.787,0.550,12.033,535,537,15.945,6.685,2.081,0.481,0.751
429,Image_14477-1.jpg (red),26.638,21.947,0.695,8.233,1027,522,107.526,5.372,1.388,0.721,0.817
430,Image_14477-1.jpg (red),19.295,16.646,0.875,5.756,499,526,158.962,5.207,1.091,0.917,0.879
431,Image_14477-1.jpg (red),27.833,27.048,0.478,11.279,1056,550,81.573,3.719,2.779,0.360,0.827
432,Image_14477-1.jpg (red),42.518,28.618,0.652,10.624,514,549,76.504,6.647,1.545,0.647,0.805
433,Image_14477-1.jpg (red),16.563,18.299,0.622,6.534,600,539,71.565,4.435,1.566,0.639,0.792
434,Image_14477-1.jpg (red),75.473,37.726,0.666,12.830,688,539,14.931,9.058,1.397,0.716,0.836
435,Image_14477-1.jpg (red),76.668,40.790,0.579,13.686,788,531,151.113,9.621,1.670,0.599,0.782
436,Image_14477-1.jpg (red),22.710,18.925,0.797,6.877,1097,529,147.265,4.959,1.152,0.868,0.908
437,Image_14477-1.jpg (red),13.319,17.272,0.561,5.916,883,538,24.775,4.132,1.579,0.633,0.709
438,Image_14477-1.jpg (red),15.368,16.062,0.749,5.741,1143,540,59.744,4.240,1.353,0.739,0.861
439,Image_14477-1.jpg (red),35.687,31.439,0.454,10.535,973,529,138.180,6.272,2.019,0.495,0.801
440,Image_14477-1.jpg (red),10.928,15.478,0.573,7.013,1173,529,135.000,2.630,3.350,0.299,0.776
441,Image_14477-1.jpg (red),32.614,30.713,0.434,12.328,390,551,39.560,4.213,3.696,0.271,0.733
442,Image_14477-1.jpg (red),82.303,43.954,0.535,14.674,1215,566,80.272,9.382,1.228,0.814,0.797
443,Image_14477-1.jpg (red),23.222,21.263,0.645,8.599,1116,533,125.218,4.310,2.012,0.497,0.829
444,Image_14477-1.jpg (red),30.223,29.870,0.426,10.624,1083,558,76.504,4.959,2.375,0.421,0.783
445,Image_14477-1.jpg (red),18.271,19.952,0.577,7.981,409,552,68.749,3.971,2.351,0.425,0.799
446,Image_14477-1.jpg (red),33.809,27.591,0.558,10.003,863,552,38.290,6.232,1.800,0.556,0.753
447,Image_14477-1.jpg (red),15.026,15.135,0.824,5.916,951,544,24.775,4.132,1.454,0.688,0.859
448,Image_14477-1.jpg (red),23.393,18.057,0.902,6.840,1153,535,115.017,4.928,1.400,0.714,0.916
449,Image_14477-1.jpg (red),15.880,14.651,0.930,5.372,601,540,157.380,4.545,1.090,0.918,0.890
450,Image_14477-1.jpg (red),16.563,16.446,0.770,6.321,1164,541,11.310,3.306,1.726,0.579,0.915
451,Image_14477-1.jpg (red),11.611,12.414,0.947,4.837,568,544,19.983,3.719,1.259,0.795,0.889
452,Image_14477-1.jpg (red),15.197,16.788,0.678,6.840,1065,553,64.983,3.485,2.411,0.415,0.820
453,Image_14477-1.jpg (red),12.807,13.825,0.842,5.111,1023,547,14.036,3.659,1.360,0.735,0.847
454,Image_14477-1.jpg (red),27.321,20.537,0.814,7.720,1104,558,74.476,5.372,1.367,0.732,0.886
455,Image_14477-1.jpg (red),12.294,13.624,0.832,5.559,477,550,41.987,3.790,1.472,0.679,0.889
456,Image_14477-1.jpg (red),109.453,48.570,0.583,15.951,903,541,106.557,11.874,1.241,0.806,0.790
457,Image_14477-1.jpg (red),18.954,16.404,0.885,5.916,539,552,24.775,4.584,1.347,0.743,0.867
458,Image_14477-1.jpg (red),31.760,26.865,0.553,9.286,1164,550,20.854,6.473,1.386,0.722,0.765
459,Image_14477-1.jpg (red),12.465,12.798,0.956,4.711,576,551,37.875,3.719,1.151,0.868,0.924
460,Image_14477-1.jpg (red),82.986,43.736,0.545,17.478,1195,543,96.789,6.612,3.003,0.333,0.866
461,Image_14477-1.jpg (red),139.847,51.308,0.668,18.572,643,544,122.276,10.808,1.990,0.502,0.881
462,Image_14477-1.jpg (red),18.954,16.888,0.835,6.294,430,546,113.199,4.805,1.295,0.772,0.877
463,Image_14477-1.jpg (red),42.347,28.175,0.670,9.822,1039,546,104.621,6.653,1.615,0.619,0.784
464,Image_14477-1.jpg (red),82.474,41.132,0.613,16.451,767,583,64.722,6.501,2.738,0.365,0.874
465,Image_14477-1.jpg (red),44.908,26.581,0.799,8.920,806,553,166.608,7.597,1.097,0.912,0.881
466,Image_14477-1.jpg (red),20.320,18.642,0.735,6.534,571,548,108.435,5.188,1.346,0.743,0.799
467,Image_14477-1.jpg (red),20.661,18.541,0.755,7.025,674,548,118.072,5.041,1.607,0.622,0.818
468,Image_14477-1.jpg (red),22.710,18.400,0.843,6.676,882,563,68.199,4.967,1.275,0.784,0.861
469,Image_14477-1.jpg (red),15.709,15.377,0.835,5.916,1022,548,114.775,4.132,1.284,0.779,0.885
470,Image_14477-1.jpg (red),10.245,12.213,0.863,4.620,594,549,116.565,3.306,1.271,0.787,0.876
471,Image_14477-1.jpg (red),30.736,21.321,0.850,7.764,836,568,64.799,5.714,1.399,0.715,0.893
472,Image_14477-1.jpg (red),10.757,12.414,0.877,5.044,986,551,145.008,3.214,1.560,0.641,0.894
473,Image_14477-1.jpg (red),140.530,57.177,0.540,16.347,1153,589,73.856,11.894,1.236,0.809,0.894
474,Image_14477-1.jpg (red),39.786,29.002,0.594,9.286,482,571,57.724,7.401,1.205,0.830,0.799
475,Image_14477-1.jpg (red),10.757,14.209,0.670,5.559,604,554,131.987,3.439,1.838,0.544,0.787
476,Image_14477-1.jpg (red),23.052,18.967,0.805,7.586,1066,554,119.358,3.719,1.857,0.538,0.971
477,Image_14477-1.jpg (red),10.245,16.404,0.478,6.777,399,566,37.569,3.438,2.716,0.368,0.663
478,Image_14477-1.jpg (red),64.886,34.161,0.699,13.204,519,586,69.864,7.456,1.786,0.560,0.909
479,Image_14477-1.jpg (red),18.441,16.888,0.812,6.777,1010,556,127.569,4.383,1.539,0.650,0.867
480,Image_14477-1.jpg (red),89.646,41.032,0.669,13.736,438,557,111.161,10.107,1.271,0.787,0.879
481,Image_14477-1.jpg (red),15.197,15.135,0.834,6.198,582,570,53.130,3.915,1.676,0.597,0.881
482,Image_14477-1.jpg (red),78.376,39.278,0.638,14.973,704,557,117.979,8.054,1.913,0.523,0.830
483,Image_14477-1.jpg (red),15.880,14.209,0.988,5.292,954,558,128.660,4.132,1.176,0.851,0.939
484,Image_14477-1.jpg (red),21.173,20.295,0.646,8.509,964,558,150.945,4.177,2.189,0.457,0.805
485,Image_14477-1.jpg (red),43.542,30.613,0.584,9.286,1112,557,110.854,7.851,1.110,0.901,0.816
486,Image_14477-1.jpg (red),36.883,23.943,0.809,8.367,865,558,110.225,6.982,1.142,0.876,0.871
487,Image_14477-1.jpg (red),61.983,32.750,0.726,10.980,921,558,109.799,8.824,1.105,0.905,0.882
488,Image_14477-1.jpg (red),35.346,23.216,0.824,9.175,412,559,125.838,5.552,1.575,0.635,0.910
489,Image_14477-1.jpg (red),83.669,45.323,0.512,15.428,606,568,159.624,8.261,1.794,0.557,0.817
490,Image_14477-1.jpg (red),29.882,23.216,0.697,9.063,470,560,114.228,5.324,1.939,0.516,0.799
491,Image_14477-1.jpg (red),27.662,20.153,0.856,7.720,994,565,164.476,5.785,1.244,0.804,0.878
492,Image_14477-1.jpg (red),20.149,17.756,0.803,6.727,1097,572,47.490,4.959,1.330,0.752,0.887
493,Image_14477-1.jpg (red),11.611,15.720,0.590,6.143,990,562,109.654,3.166,2.325,0.430,0.760
494,Image_14477-1.jpg (red),19.295,16.747,0.865,6.017,826,577,74.055,4.928,1.191,0.839,0.883
